trial_id,variant,case_id,axis,model,derivative_vs_velocity_relative_l2,derivative_vs_velocity_relative_l2_defined,derivative_vs_velocity_rmse_mps
R2_LHS_02,control,V52_B_E7_C11_2T,Z,S10,1.0136393919294933,True,0.00654592726649428
R2_LHS_02,control,V52_CPLUS_E7_C11_2T,X,S10,0.9968679744416069,True,0.0013103165118955365
R2_LHS_02,control,V52_CPLUS_E7_C11_2T,Y,S10,0.8393469496139778,True,0.012372927394248699
R2_LHS_02,control,V52_CPLUS_E7_C11_2T,Z,S10,0.9332913945301723,True,0.00897545056753125
R2_LHS_02,control,V52_C_E7_C11_2T,X,S10,1.0099533684389426,True,0.0011219508091197445
R2_LHS_02,control,V52_C_E7_C11_2T,Y,S10,0.8385591561858101,True,0.010307154511459657
R2_LHS_02,control,V52_C_E7_C11_2T,Z,S10,0.9247320668030246,True,0.007232170244352757
R2_LHS_02,control,V40_A_E8_C12_2T,X,S10,0.9013720831906528,True,0.0006819282060947174
R2_LHS_02,control,V40_A_E8_C12_2T,Y,S10,0.7593261294265754,True,0.005286613929524496
R2_LHS_02,control,V40_A_E8_C12_2T,Z,S10,0.9006589930550672,True,0.004991493606557465
R2_LHS_02,control,V40_B_E8_C12_2T,X,S10,0.8297275331831694,True,0.000814998989545172
R2_LHS_02,control,V40_B_E8_C12_2T,Y,S10,0.7048399468707034,True,0.006356053902137741
R2_LHS_02,control,V40_B_E8_C12_2T,Z,S10,0.8547830001720013,True,0.006166663412110985
R2_LHS_02,control,V40_CPLUS_E8_C12_2T,X,S10,0.9834234075645898,True,0.001275161359916786
R2_LHS_02,control,V40_CPLUS_E8_C12_2T,Y,S10,0.8426309052063224,True,0.010572578564487227
R2_LHS_02,control,V40_CPLUS_E8_C12_2T,Z,S10,0.9737572683177561,True,0.01006474603803578
R2_LHS_02,control,V40_C_E8_C12_2T,X,S10,0.9223530368887347,True,0.0010410320287308397
R2_LHS_02,control,V40_C_E8_C12_2T,Y,S10,0.8236065926655359,True,0.008510478742023006
R2_LHS_02,control,V40_C_E8_C12_2T,Z,S10,0.9690771672375158,True,0.00829471785658493
R2_LHS_02,control,V52_A_E8_C12_2T,X,S10,0.9029468778672455,True,0.0006773275430550329
R2_LHS_02,control,V52_A_E8_C12_2T,Y,S10,0.7221440448998434,True,0.006273711722318068
R2_LHS_02,control,V52_A_E8_C12_2T,Z,S10,0.8060411666125593,True,0.0043065278793260105
R2_LHS_02,control,V52_B_E8_C12_2T,X,S10,0.9340180158381216,True,0.0008037604498190334
R2_LHS_02,control,V52_B_E8_C12_2T,Y,S10,0.7484225343884756,True,0.007642443577246217
R2_LHS_02,control,V52_B_E8_C12_2T,Z,S10,0.8232321247988432,True,0.005310283874053762
R2_LHS_02,control,V52_CPLUS_E8_C12_2T,X,S10,0.971409024665132,True,0.0012365741211292644
R2_LHS_02,control,V52_CPLUS_E8_C12_2T,Y,S10,0.7316466627103516,True,0.011161878846119525
R2_LHS_02,control,V52_CPLUS_E8_C12_2T,Z,S10,0.8019451621748376,True,0.007875638133190813
R2_LHS_02,control,V52_C_E8_C12_2T,X,S10,0.9784721920153251,True,0.0009865610098285084
R2_LHS_02,control,V52_C_E8_C12_2T,Y,S10,0.790434937355807,True,0.009374137514704001
R2_LHS_02,control,V52_C_E8_C12_2T,Z,S10,0.8982558124572819,True,0.006813821671973726
R6_LHS_04,physics,BASE_C1_0T,X,S10,,False,0.0
R6_LHS_04,physics,BASE_C1_0T,Y,S10,,False,0.0
R6_LHS_04,physics,BASE_C1_0T,Z,S10,,False,0.0
R6_LHS_04,physics,BASE_C2_0T,X,S10,,False,0.0
R6_LHS_04,physics,BASE_C2_0T,Y,S10,,False,0.0
R6_LHS_04,physics,BASE_C2_0T,Z,S10,,False,0.0
R6_LHS_04,physics,BASE_C3_0T,X,S10,,False,0.0
R6_LHS_04,physics,BASE_C3_0T,Y,S10,,False,0.0
R6_LHS_04,physics,BASE_C3_0T,Z,S10,,False,0.0
R6_LHS_04,physics,BASE_C8_0T,X,S10,,False,0.0
R6_LHS_04,physics,BASE_C8_0T,Y,S10,,False,0.0
R6_LHS_04,physics,BASE_C8_0T,Z,S10,,False,0.0
R6_LHS_04,physics,V40_A_E1_C4_2T,X,S10,1.0257730659332844,True,0.0007830050666020694
R6_LHS_04,physics,V40_A_E1_C4_2T,Y,S10,0.8425792021404149,True,0.0058507684038347834
R6_LHS_04,physics,V40_A_E1_C4_2T,Z,S10,0.9075535547399465,True,0.005236575558194594
R6_LHS_04,physics,V40_B_E1_C4_2T,X,S10,0.9664688662225461,True,0.0009265179013751945
R6_LHS_04,physics,V40_B_E1_C4_2T,Y,S10,0.7811755308813688,True,0.0067609485489343035
R6_LHS_04,physics,V40_B_E1_C4_2T,Z,S10,0.8865933289649689,True,0.006340757018006799
R6_LHS_04,physics,V40_CPLUS_E1_C4_2T,X,S10,1.0041771913031268,True,0.0014069389328535819
R6_LHS_04,physics,V40_CPLUS_E1_C4_2T,Y,S10,0.7786101300428246,True,0.010282111171415004
R6_LHS_04,physics,V40_CPLUS_E1_C4_2T,Z,S10,0.8373620402181783,True,0.009089683615326253
R6_LHS_04,physics,V40_C_E1_C4_2T,X,S10,0.9533056343818984,True,0.0011087554835751585
R6_LHS_04,physics,V40_C_E1_C4_2T,Y,S10,0.7800820717500978,True,0.008177511471963042
R6_LHS_04,physics,V40_C_E1_C4_2T,Z,S10,0.8894185832315353,True,0.007786728818058687
R6_LHS_04,physics,V52_A_E1_C4_2T,X,S10,1.1071351234782534,True,0.0008105890805507582
R6_LHS_04,physics,V52_A_E1_C4_2T,Y,S10,0.7859067741130726,True,0.006497076230558858
R6_LHS_04,physics,V52_A_E1_C4_2T,Z,S10,0.8608226570789408,True,0.004518110906082703
R6_LHS_04,physics,V52_B_E1_C4_2T,X,S10,1.037452808493996,True,0.0009377724793344319
R6_LHS_04,physics,V52_B_E1_C4_2T,Y,S10,0.7651143895841153,True,0.007885663601129762
R6_LHS_04,physics,V52_B_E1_C4_2T,Z,S10,0.7761162625860624,True,0.005142638898061925
R6_LHS_04,physics,V52_CPLUS_E1_C4_2T,X,S10,1.067909836675151,True,0.0014139679385774574
R6_LHS_04,physics,V52_CPLUS_E1_C4_2T,Y,S10,0.772958676129244,True,0.011730551947970076
R6_LHS_04,physics,V52_CPLUS_E1_C4_2T,Z,S10,0.8893540447050676,True,0.008775122400924533
R6_LHS_04,physics,V52_C_E1_C4_2T,X,S10,1.0790000454189277,True,0.001150766821843377
R6_LHS_04,physics,V52_C_E1_C4_2T,Y,S10,0.7849900017591419,True,0.009811713689830219
R6_LHS_04,physics,V52_C_E1_C4_2T,Z,S10,0.8632143050752571,True,0.006943788369635441
R6_LHS_04,physics,V40_A_E2_C5_2T,X,S10,1.0233422636887815,True,0.0009916716259969986
R6_LHS_04,physics,V40_A_E2_C5_2T,Y,S10,0.9789517322588319,True,0.006718552657907893
R6_LHS_04,physics,V40_A_E2_C5_2T,Z,S10,0.9613186833453398,True,0.005340633049476536
R6_LHS_04,physics,V40_B_E2_C5_2T,X,S10,0.9798602953941148,True,0.001087371550757578
R6_LHS_04,physics,V40_B_E2_C5_2T,Y,S10,0.8572242665518702,True,0.007462153075772552
R6_LHS_04,physics,V40_B_E2_C5_2T,Z,S10,0.9399925297181285,True,0.00669899799468465
R6_LHS_04,physics,V40_CPLUS_E2_C5_2T,X,S10,0.9683332611724546,True,0.001507553502519935
R6_LHS_04,physics,V40_CPLUS_E2_C5_2T,Y,S10,0.8389129731128696,True,0.011035100578157387
R6_LHS_04,physics,V40_CPLUS_E2_C5_2T,Z,S10,0.9419382537020117,True,0.01026295187420799
R6_LHS_04,physics,V40_C_E2_C5_2T,X,S10,0.955633549023154,True,0.0012733588892235824
R6_LHS_04,physics,V40_C_E2_C5_2T,Y,S10,0.8666112732703873,True,0.009029604918046595
R6_LHS_04,physics,V40_C_E2_C5_2T,Z,S10,0.8922886827800944,True,0.007618701989104705
R6_LHS_04,physics,V52_A_E2_C5_2T,X,S10,1.1514784874603026,True,0.0009963145769477813
R6_LHS_04,physics,V52_A_E2_C5_2T,Y,S10,0.9171972750318051,True,0.0078412077217157
R6_LHS_04,physics,V52_A_E2_C5_2T,Z,S10,0.9877937424754994,True,0.005419071257087256
R6_LHS_04,physics,V52_B_E2_C5_2T,X,S10,1.081642353362188,True,0.0010874054392280808
R6_LHS_04,physics,V52_B_E2_C5_2T,Y,S10,0.8357683407444181,True,0.008707510053523701
R6_LHS_04,physics,V52_B_E2_C5_2T,Z,S10,0.9045459396856271,True,0.005988171495458947
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,X,S10,1.105161405184447,True,0.0015648997466974094
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,Y,S10,0.8260502883043577,True,0.012837138915448323
R6_LHS_04,physics,V52_CPLUS_E2_C5_2T,Z,S10,0.8219822030652522,True,0.008328171870077197
R6_LHS_04,physics,V52_C_E2_C5_2T,X,S10,1.089429443486501,True,0.0013058831277146783
R6_LHS_04,physics,V52_C_E2_C5_2T,Y,S10,0.8200298316534764,True,0.010424221993808104
R6_LHS_04,physics,V52_C_E2_C5_2T,Z,S10,0.8401267521258445,True,0.006798272975342715
R6_LHS_04,physics,V40_A_E3_C6_1T,X,S10,0.9902189647148841,True,0.0006267483072786509
R6_LHS_04,physics,V40_A_E3_C6_1T,Y,S10,1.1447148663416549,True,0.004935986138614762
R6_LHS_04,physics,V40_A_E3_C6_1T,Z,S10,0.8388315908364534,True,0.0043819140491862295
R6_LHS_04,physics,V40_B_E3_C6_1T,X,S10,0.96398652196113,True,0.0008175107431516799
R6_LHS_04,physics,V40_B_E3_C6_1T,Y,S10,1.1155960980754138,True,0.006062104458269083
R6_LHS_04,physics,V40_B_E3_C6_1T,Z,S10,0.9512905111268336,True,0.0056841457935386435
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,X,S10,0.9710200760374799,True,0.0011954419830675583
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,Y,S10,1.0416654861137267,True,0.008165916171396585
R6_LHS_04,physics,V40_CPLUS_E3_C6_1T,Z,S10,1.0838115526523575,True,0.0080188303616297
R6_LHS_04,physics,V40_C_E3_C6_1T,X,S10,0.9276823488326521,True,0.0009387445742946982
R6_LHS_04,physics,V40_C_E3_C6_1T,Y,S10,1.0426974668277917,True,0.006539114446514173
R6_LHS_04,physics,V40_C_E3_C6_1T,Z,S10,0.9901741147233896,True,0.006378706709550585
R6_LHS_04,physics,V52_A_E3_C6_1T,X,S10,1.0425455473778698,True,0.0006573498789037537
R6_LHS_04,physics,V52_A_E3_C6_1T,Y,S10,1.0047861093196344,True,0.005373381395599741
R6_LHS_04,physics,V52_A_E3_C6_1T,Z,S10,0.8074702592068855,True,0.004284339533728801
R6_LHS_04,physics,V52_B_E3_C6_1T,X,S10,0.9800845921443893,True,0.0007650263270174778
R6_LHS_04,physics,V52_B_E3_C6_1T,Y,S10,0.9914102293668856,True,0.006625760487861136
R6_LHS_04,physics,V52_B_E3_C6_1T,Z,S10,0.9184071479388638,True,0.0053026534003602676
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,X,S10,0.9631423066441916,True,0.001114389233054466
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,Y,S10,1.0203838441093886,True,0.009550626271441907
R6_LHS_04,physics,V52_CPLUS_E3_C6_1T,Z,S10,1.066380325480202,True,0.007287438259975549
R6_LHS_04,physics,V52_C_E3_C6_1T,X,S10,0.9868894273491262,True,0.0009283339325954557
R6_LHS_04,physics,V52_C_E3_C6_1T,Y,S10,1.0216512937921487,True,0.00787514990344076
R6_LHS_04,physics,V52_C_E3_C6_1T,Z,S10,0.9211348545053873,True,0.005617456679547445
R6_LHS_04,physics,V40_A_E4_C7_1T,X,S10,1.150408966758933,True,0.0008728975470099115
R6_LHS_04,physics,V40_A_E4_C7_1T,Y,S10,1.2383632375781406,True,0.005248261798124092
R6_LHS_04,physics,V40_A_E4_C7_1T,Z,S10,0.9240527813290974,True,0.004820137528635209
R6_LHS_04,physics,V40_B_E4_C7_1T,X,S10,1.0449099475035468,True,0.001007562278308884
R6_LHS_04,physics,V40_B_E4_C7_1T,Y,S10,1.2644665478664343,True,0.0070247031716324125
R6_LHS_04,physics,V40_B_E4_C7_1T,Z,S10,1.0988341185209,True,0.006614733133269118
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,X,S10,0.9798941764543546,True,0.0013164581517391318
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,Y,S10,1.0948709312011125,True,0.00857500422509292
R6_LHS_04,physics,V40_CPLUS_E4_C7_1T,Z,S10,1.154810065426107,True,0.00863887721544104
R6_LHS_04,physics,V40_C_E4_C7_1T,X,S10,0.9824991508733171,True,0.001102361608408598
R6_LHS_04,physics,V40_C_E4_C7_1T,Y,S10,1.1500249390024102,True,0.007662558204721357
R6_LHS_04,physics,V40_C_E4_C7_1T,Z,S10,1.0801691214668263,True,0.007063337888879338
R6_LHS_04,physics,V52_A_E4_C7_1T,X,S10,1.2617822283061002,True,0.0010423412195294634
R6_LHS_04,physics,V52_A_E4_C7_1T,Y,S10,1.2933789488166356,True,0.0072877508837930595
R6_LHS_04,physics,V52_A_E4_C7_1T,Z,S10,1.0404430336190384,True,0.005643237832913863
R6_LHS_04,physics,V52_B_E4_C7_1T,X,S10,1.1361577651172727,True,0.0010384566648308597
R6_LHS_04,physics,V52_B_E4_C7_1T,Y,S10,1.1022422499631697,True,0.007411626655419597
R6_LHS_04,physics,V52_B_E4_C7_1T,Z,S10,0.9953508444345979,True,0.005979132673627172
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,X,S10,1.0895751472935025,True,0.0013739375178133265
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,Y,S10,1.154202950765154,True,0.011294234936416793
R6_LHS_04,physics,V52_CPLUS_E4_C7_1T,Z,S10,1.303935531419386,True,0.009427841153273452
R6_LHS_04,physics,V52_C_E4_C7_1T,X,S10,1.073834119715769,True,0.0011350855880603282
R6_LHS_04,physics,V52_C_E4_C7_1T,Y,S10,1.051906737312545,True,0.008337493485835845
R6_LHS_04,physics,V52_C_E4_C7_1T,Z,S10,1.052819083324602,True,0.00682968274011065
R6_LHS_04,physics,V40_A_E5_C9_1T,X,S10,1.0834359312670505,True,0.0010226378081945153
R6_LHS_04,physics,V40_A_E5_C9_1T,Y,S10,1.3631380064653462,True,0.005861548722746172
R6_LHS_04,physics,V40_A_E5_C9_1T,Z,S10,1.0092121742558897,True,0.0053234132290459766
R6_LHS_04,physics,V40_B_E5_C9_1T,X,S10,1.0267849507564946,True,0.001125724283477857
R6_LHS_04,physics,V40_B_E5_C9_1T,Y,S10,1.2245631950112665,True,0.0064657379817642645
R6_LHS_04,physics,V40_B_E5_C9_1T,Z,S10,1.0491032929103166,True,0.006018000518958141
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,X,S10,1.0079939684726982,True,0.0015101001105919216
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,Y,S10,1.2460085389451376,True,0.010174588555644008
R6_LHS_04,physics,V40_CPLUS_E5_C9_1T,Z,S10,1.306404626397886,True,0.010132690081128909
R6_LHS_04,physics,V40_C_E5_C9_1T,X,S10,1.001968651962118,True,0.001279453913440052
R6_LHS_04,physics,V40_C_E5_C9_1T,Y,S10,1.2182675022682405,True,0.008148937169368178
R6_LHS_04,physics,V40_C_E5_C9_1T,Z,S10,1.1231910502062814,True,0.007403408753257182
R6_LHS_04,physics,V52_A_E5_C9_1T,X,S10,1.2173122620063188,True,0.0010744034966271821
R6_LHS_04,physics,V52_A_E5_C9_1T,Y,S10,1.3160194863074917,True,0.007494891667921312
R6_LHS_04,physics,V52_A_E5_C9_1T,Z,S10,1.0692794881789593,True,0.0058711900207271284
R6_LHS_04,physics,V52_B_E5_C9_1T,X,S10,1.0614840392828582,True,0.0010393445577155619
R6_LHS_04,physics,V52_B_E5_C9_1T,Y,S10,1.0987061302953565,True,0.007367569101093696
R6_LHS_04,physics,V52_B_E5_C9_1T,Z,S10,1.053363395463573,True,0.006110082549050104
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,X,S10,1.0285072586526898,True,0.0013909743506410061
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,Y,S10,1.0411679654969137,True,0.01009831748695101
R6_LHS_04,physics,V52_CPLUS_E5_C9_1T,Z,S10,1.1607135339246843,True,0.00844440969428394
R6_LHS_04,physics,V52_C_E5_C9_1T,X,S10,1.132985772679675,True,0.001280698519893985
R6_LHS_04,physics,V52_C_E5_C9_1T,Y,S10,1.2438371041695067,True,0.010016593625533263
R6_LHS_04,physics,V52_C_E5_C9_1T,Z,S10,1.251710979434799,True,0.00812454538225376
R6_LHS_04,physics,V40_A_E6_C10_1T,X,S10,1.0266087755284712,True,0.0006870734565681267
R6_LHS_04,physics,V40_A_E6_C10_1T,Y,S10,1.140577314530985,True,0.004995065154239935
R6_LHS_04,physics,V40_A_E6_C10_1T,Z,S10,0.8440667298639214,True,0.004591372838294693
R6_LHS_04,physics,V40_B_E6_C10_1T,X,S10,0.9381728050517463,True,0.0007757113739158448
R6_LHS_04,physics,V40_B_E6_C10_1T,Y,S10,1.0695018255658832,True,0.005618484719342337
R6_LHS_04,physics,V40_B_E6_C10_1T,Z,S10,0.9153261152362723,True,0.00533237776270557
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,X,S10,0.9914089943311444,True,0.001221357842988885
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,Y,S10,1.0614019360971367,True,0.008360041278562588
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,Z,S10,1.1042105730753344,True,0.008155988837538309
R6_LHS_04,physics,V40_C_E6_C10_1T,X,S10,0.978751517461943,True,0.0009808638338147518
R6_LHS_04,physics,V40_C_E6_C10_1T,Y,S10,1.06847890783523,True,0.006752084917487459
R6_LHS_04,physics,V40_C_E6_C10_1T,Z,S10,1.0112841825766292,True,0.006507921309583087
R6_LHS_04,physics,V52_A_E6_C10_1T,X,S10,1.0257184756008315,True,0.0006597148146801179
R6_LHS_04,physics,V52_A_E6_C10_1T,Y,S10,1.0394371968283662,True,0.005605988721191952
R6_LHS_04,physics,V52_A_E6_C10_1T,Z,S10,0.7797164629156497,True,0.00413111280770964
R6_LHS_04,physics,V52_B_E6_C10_1T,X,S10,0.9663227825974791,True,0.0007593722745047936
R6_LHS_04,physics,V52_B_E6_C10_1T,Y,S10,0.9886085472825514,True,0.006638183446576729
R6_LHS_04,physics,V52_B_E6_C10_1T,Z,S10,0.9214759594604863,True,0.005364207896678546
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,X,S10,1.0768385936208011,True,0.0012436339850528098
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,Y,S10,1.1063401281095515,True,0.010686610119994609
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,Z,S10,1.1831019424741012,True,0.008520662384517822
R6_LHS_04,physics,V52_C_E6_C10_1T,X,S10,0.9786860434064493,True,0.000913698274451228
R6_LHS_04,physics,V52_C_E6_C10_1T,Y,S10,0.969104526904022,True,0.007566757778887046
R6_LHS_04,physics,V52_C_E6_C10_1T,Z,S10,0.9415592673680718,True,0.0058246233782323536
R6_LHS_04,physics,V40_A_E7_C11_2T,X,S10,1.0075044157203346,True,0.001074732254156043
R6_LHS_04,physics,V40_A_E7_C11_2T,Y,S10,0.9183634356712085,True,0.006435190453345062
R6_LHS_04,physics,V40_A_E7_C11_2T,Z,S10,1.006289604846903,True,0.00579394655792293
R6_LHS_04,physics,V40_B_E7_C11_2T,X,S10,0.9967951360032958,True,0.0012777913218720745
R6_LHS_04,physics,V40_B_E7_C11_2T,Y,S10,0.9502624489771289,True,0.008462339856280343
R6_LHS_04,physics,V40_B_E7_C11_2T,Z,S10,0.9629557574772011,True,0.006806441713998469
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,X,S10,1.000802804950862,True,0.0016245544895906472
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,Y,S10,0.9136617877335954,True,0.012383384232801055
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,Z,S10,0.9754729083029962,True,0.01104634230011139
R6_LHS_04,physics,V40_C_E7_C11_2T,X,S10,1.0068606155292594,True,0.001418893045861554
R6_LHS_04,physics,V40_C_E7_C11_2T,Y,S10,0.940489940150412,True,0.010194897609258308
R6_LHS_04,physics,V40_C_E7_C11_2T,Z,S10,0.992907738920688,True,0.008934608415693568
R6_LHS_04,physics,V52_A_E7_C11_2T,X,S10,1.1017579781166844,True,0.00110481773919551
R6_LHS_04,physics,V52_A_E7_C11_2T,Y,S10,0.9681455137074099,True,0.008128123923297237
R6_LHS_04,physics,V52_A_E7_C11_2T,Z,S10,1.0011305088202564,True,0.005445423734682318
R6_LHS_04,physics,V52_B_E7_C11_2T,X,S10,1.061579167674622,True,0.0011642691123283516
R6_LHS_04,physics,V52_B_E7_C11_2T,Y,S10,0.8681279886778068,True,0.009074599550702502
R6_LHS_04,physics,V52_B_E7_C11_2T,Z,S10,0.9357575305329491,True,0.006199390931263287
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,X,S10,1.0695460367245806,True,0.0015667789741177032
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,Y,S10,0.8157312955626775,True,0.01254297887543484
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,Z,S10,0.8889604206087783,True,0.008919901899192062
R6_LHS_04,physics,V52_C_E7_C11_2T,X,S10,1.0572880662026192,True,0.0013114447511980926
R6_LHS_04,physics,V52_C_E7_C11_2T,Y,S10,0.8264164713105824,True,0.010330626358639341
R6_LHS_04,physics,V52_C_E7_C11_2T,Z,S10,0.9392993121885924,True,0.007481251915782921
R6_LHS_04,physics,V40_A_E8_C12_2T,X,S10,1.0260481999466455,True,0.0007687625421627833
R6_LHS_04,physics,V40_A_E8_C12_2T,Y,S10,0.8114804669209946,True,0.0056409729946156366
R6_LHS_04,physics,V40_A_E8_C12_2T,Z,S10,0.8654426073711156,True,0.00475414590617733
R6_LHS_04,physics,V40_B_E8_C12_2T,X,S10,0.9740178307309886,True,0.0009181434903549792
R6_LHS_04,physics,V40_B_E8_C12_2T,Y,S10,0.7967059230567367,True,0.006823916227875155
R6_LHS_04,physics,V40_B_E8_C12_2T,Z,S10,0.8634855554466794,True,0.00614347260760555
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,X,S10,0.999603977392619,True,0.0014331504473483606
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,Y,S10,0.8142296394034736,True,0.010687763421879793
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,Z,S10,0.9168776291332145,True,0.010175715449393294
R6_LHS_04,physics,V40_C_E8_C12_2T,X,S10,0.9171129038595358,True,0.0010865730761711221
R6_LHS_04,physics,V40_C_E8_C12_2T,Y,S10,0.7738449226174768,True,0.008163242751376193
R6_LHS_04,physics,V40_C_E8_C12_2T,Z,S10,0.9004649122131052,True,0.00784139035333387
R6_LHS_04,physics,V52_A_E8_C12_2T,X,S10,1.0789376370628219,True,0.0007896581132750501
R6_LHS_04,physics,V52_A_E8_C12_2T,Y,S10,0.7582895695471686,True,0.0063393623674062585
R6_LHS_04,physics,V52_A_E8_C12_2T,Z,S10,0.8007121900044096,True,0.004295965285209426
R6_LHS_04,physics,V52_B_E8_C12_2T,X,S10,1.0922412180379826,True,0.0009900043727751739
R6_LHS_04,physics,V52_B_E8_C12_2T,Y,S10,0.8024502417255744,True,0.00847862555252501
R6_LHS_04,physics,V52_B_E8_C12_2T,Z,S10,0.8638140527438916,True,0.005835736444579799
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,X,S10,1.1034880135218526,True,0.0014514595379793071
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,Y,S10,0.7863036061698374,True,0.012170561217306704
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,Z,S10,0.7806776254472855,True,0.007878311717837188
R6_LHS_04,physics,V52_C_E8_C12_2T,X,S10,1.089184670510477,True,0.0011790084997772875
R6_LHS_04,physics,V52_C_E8_C12_2T,Y,S10,0.7822780523204307,True,0.009630634505861374
R6_LHS_04,physics,V52_C_E8_C12_2T,Z,S10,0.8631156923184176,True,0.006808346635349903
R6_LHS_04,control,BASE_C1_0T,X,S10,,False,0.0
R6_LHS_04,control,BASE_C1_0T,Y,S10,,False,0.0
R6_LHS_04,control,BASE_C1_0T,Z,S10,,False,0.0
R6_LHS_04,control,BASE_C2_0T,X,S10,,False,0.0
R6_LHS_04,control,BASE_C2_0T,Y,S10,,False,0.0
R6_LHS_04,control,BASE_C2_0T,Z,S10,,False,0.0
R6_LHS_04,control,BASE_C3_0T,X,S10,,False,0.0
R6_LHS_04,control,BASE_C3_0T,Y,S10,,False,0.0
R6_LHS_04,control,BASE_C3_0T,Z,S10,,False,0.0
R6_LHS_04,control,BASE_C8_0T,X,S10,,False,0.0
R6_LHS_04,control,BASE_C8_0T,Y,S10,,False,0.0
R6_LHS_04,control,BASE_C8_0T,Z,S10,,False,0.0
R6_LHS_04,control,V40_A_E1_C4_2T,X,S10,1.0183515568078876,True,0.0007842457234175778
R6_LHS_04,control,V40_A_E1_C4_2T,Y,S10,0.9038089693422277,True,0.006294918090699029
R6_LHS_04,control,V40_A_E1_C4_2T,Z,S10,1.1067979416612266,True,0.006392013445404371
R6_LHS_04,control,V40_B_E1_C4_2T,X,S10,0.9798526337784704,True,0.0009137858603091599
R6_LHS_04,control,V40_B_E1_C4_2T,Y,S10,0.8838136007793137,True,0.007471401176935737
R6_LHS_04,control,V40_B_E1_C4_2T,Z,S10,1.0253925889340938,True,0.007189508371530131
R6_LHS_04,control,V40_CPLUS_E1_C4_2T,X,S10,0.9736112204029761,True,0.0013702460516084305
R6_LHS_04,control,V40_CPLUS_E1_C4_2T,Y,S10,0.8750677118405641,True,0.011646262549131169
R6_LHS_04,control,V40_CPLUS_E1_C4_2T,Z,S10,0.9893695272237912,True,0.010675181507778948
R6_LHS_04,control,V40_C_E1_C4_2T,X,S10,0.962100568169519,True,0.0010904697609383023
R6_LHS_04,control,V40_C_E1_C4_2T,Y,S10,0.8702507561601835,True,0.008944960314219128
R6_LHS_04,control,V40_C_E1_C4_2T,Z,S10,1.0063948910366596,True,0.008649703823578431
R6_LHS_04,control,V52_A_E1_C4_2T,X,S10,1.0878212191638876,True,0.0007987767328367808
R6_LHS_04,control,V52_A_E1_C4_2T,Y,S10,0.8382978466890837,True,0.007110174875305915
R6_LHS_04,control,V52_A_E1_C4_2T,Z,S10,1.113194420063506,True,0.0058946232225218454
R6_LHS_04,control,V52_B_E1_C4_2T,X,S10,1.0928798249043832,True,0.0009331907950028279
R6_LHS_04,control,V52_B_E1_C4_2T,Y,S10,0.8699842728803265,True,0.008522592035730865
R6_LHS_04,control,V52_B_E1_C4_2T,Z,S10,1.058919210639916,True,0.006689748843503086
R6_LHS_04,control,V52_CPLUS_E1_C4_2T,X,S10,1.0768227759276952,True,0.0014256749140204672
R6_LHS_04,control,V52_CPLUS_E1_C4_2T,Y,S10,0.8378229314727418,True,0.012999079407080656
R6_LHS_04,control,V52_CPLUS_E1_C4_2T,Z,S10,0.9986042272358667,True,0.009955467276138419
R6_LHS_04,control,V52_C_E1_C4_2T,X,S10,1.052835700824963,True,0.0011163848411922914
R6_LHS_04,control,V52_C_E1_C4_2T,Y,S10,0.8301377270012057,True,0.010347345135123824
R6_LHS_04,control,V52_C_E1_C4_2T,Z,S10,1.0017808687341077,True,0.008045716646764916
R6_LHS_04,control,V40_A_E2_C5_2T,X,S10,1.129093688734452,True,0.0010354135263595308
R6_LHS_04,control,V40_A_E2_C5_2T,Y,S10,1.244779207061448,True,0.008126101852809589
