trial_id,variant,case_id,model,quantity,axis,node_relative_l2_median,node_relative_l2_p90,node_relative_l2_worst,node_relative_metrics_defined,valid_energy_node_count,predicted_hotspot_node_zero_based,target_hotspot_node_zero_based,hotspot_distance_m
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,S10,velocity,Y,0.26068758964538574,0.5655579566955566,1.177448034286499,True,496,266,265,135.00458240048846
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Z,0.03304290771484375,0.05009037405252457,0.7551562190055847,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V40_CPLUS_E6_C10_1T,S10,velocity,Z,0.1678071767091751,0.25983932912349705,1.9276049137115479,True,508,265,265,0.0
R6_LHS_04,physics,V40_C_E6_C10_1T,S10_HYBRID,displacement,X,0.10589507222175598,0.22233914583921432,0.6853786110877991,True,496,433,433,0.0
R6_LHS_04,physics,V40_C_E6_C10_1T,S10,velocity,X,0.3902842253446579,0.5922086834907532,0.9243932366371155,True,496,153,511,8.336000000000011
R6_LHS_04,physics,V40_C_E6_C10_1T,S10_HYBRID,displacement,Y,0.03764108009636402,0.1745632216334343,0.7245545387268066,True,496,207,207,0.0
R6_LHS_04,physics,V40_C_E6_C10_1T,S10,velocity,Y,0.265382781624794,0.5423604547977448,1.1457043886184692,True,496,265,265,0.0
R6_LHS_04,physics,V40_C_E6_C10_1T,S10_HYBRID,displacement,Z,0.02653529029339552,0.04108938127756119,0.6416120529174805,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V40_C_E6_C10_1T,S10,velocity,Z,0.14786260575056076,0.23265129476785662,1.8808616399765015,True,508,265,265,0.0
R6_LHS_04,physics,V52_A_E6_C10_1T,S10_HYBRID,displacement,X,0.07204324007034302,0.15366048365831375,0.6726552248001099,True,496,433,433,0.0
R6_LHS_04,physics,V52_A_E6_C10_1T,S10,velocity,X,0.5076594352722168,0.6970812678337097,0.9230893850326538,True,496,70,50,135.0
R6_LHS_04,physics,V52_A_E6_C10_1T,S10_HYBRID,displacement,Y,0.023322773166000843,0.1206398494541645,0.5882738828659058,True,496,207,207,0.0
R6_LHS_04,physics,V52_A_E6_C10_1T,S10,velocity,Y,0.3196827322244644,0.47829701006412506,1.2137079238891602,True,496,265,198,135.0166118112963
R6_LHS_04,physics,V52_A_E6_C10_1T,S10_HYBRID,displacement,Z,0.01276778057217598,0.017269084975123406,0.22300338745117188,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V52_A_E6_C10_1T,S10,velocity,Z,0.14262985438108444,0.21577194184064866,1.3533234596252441,True,508,265,265,0.0
R6_LHS_04,physics,V52_B_E6_C10_1T,S10_HYBRID,displacement,X,0.10916042700409889,0.2542940378189087,1.010777473449707,True,496,433,433,0.0
R6_LHS_04,physics,V52_B_E6_C10_1T,S10,velocity,X,0.4405926913022995,0.6432351171970367,0.8891910314559937,True,496,70,50,135.0
R6_LHS_04,physics,V52_B_E6_C10_1T,S10_HYBRID,displacement,Y,0.055784670636057854,0.23051758110523224,1.0431768894195557,True,496,182,207,4.8651837654354875
R6_LHS_04,physics,V52_B_E6_C10_1T,S10,velocity,Y,0.2713024616241455,0.45569346845149994,1.2421153783798218,True,496,265,198,135.0166118112963
R6_LHS_04,physics,V52_B_E6_C10_1T,S10_HYBRID,displacement,Z,0.0561886802315712,0.07457131445407868,0.8768981099128723,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V52_B_E6_C10_1T,S10,velocity,Z,0.1383763998746872,0.20027872622013093,1.2173433303833008,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,S10_HYBRID,displacement,X,0.07869168743491173,0.16453853994607925,0.712433934211731,True,496,433,433,0.0
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,S10,velocity,X,0.4882357567548752,0.6770312786102295,0.9564799070358276,True,496,70,50,135.0
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Y,0.03525694087147713,0.1673722043633461,0.6894000172615051,True,496,207,207,0.0
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,S10,velocity,Y,0.22378657013177872,0.5280754566192627,1.2213671207427979,True,496,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,S10_HYBRID,displacement,Z,0.029123381711542606,0.045020419359207156,0.46778154373168945,True,508,1,72,0.5240000000000045
R6_LHS_04,physics,V52_CPLUS_E6_C10_1T,S10,velocity,Z,0.1249772235751152,0.2303086638450623,2.0563180446624756,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E6_C10_1T,S10_HYBRID,displacement,X,0.07783813029527664,0.16709435731172562,0.6849225163459778,True,496,433,433,0.0
R6_LHS_04,physics,V52_C_E6_C10_1T,S10,velocity,X,0.4512840509414673,0.6359127163887024,0.8601300120353699,True,496,50,50,0.0
R6_LHS_04,physics,V52_C_E6_C10_1T,S10_HYBRID,displacement,Y,0.024072476662695408,0.13241808861494064,0.5343316793441772,True,496,207,207,0.0
R6_LHS_04,physics,V52_C_E6_C10_1T,S10,velocity,Y,0.24334366619586945,0.4824622571468353,1.3954085111618042,True,496,265,266,135.00458240048846
R6_LHS_04,physics,V52_C_E6_C10_1T,S10_HYBRID,displacement,Z,0.012870934791862965,0.02332883756607771,0.2884889543056488,True,508,72,72,0.0
R6_LHS_04,physics,V52_C_E6_C10_1T,S10,velocity,Z,0.13289004564285278,0.21577388495206837,1.5035322904586792,True,508,265,265,0.0
R6_LHS_04,physics,V40_A_E7_C11_2T,S10_HYBRID,displacement,X,0.016257641837000847,0.03720122203230858,0.10210056602954865,True,496,433,433,0.0
R6_LHS_04,physics,V40_A_E7_C11_2T,S10,velocity,X,0.5868306457996368,0.699472039937973,0.8389735221862793,True,496,50,50,0.0
R6_LHS_04,physics,V40_A_E7_C11_2T,S10_HYBRID,displacement,Y,0.03502194955945015,0.14373291283845901,0.5454025268554688,True,496,207,280,1.0347168233735533
R6_LHS_04,physics,V40_A_E7_C11_2T,S10,velocity,Y,0.21248147636651993,0.43211065232753754,1.3614686727523804,True,496,266,265,135.00458240048846
R6_LHS_04,physics,V40_A_E7_C11_2T,S10_HYBRID,displacement,Z,0.03329971246421337,0.05077744834125042,1.2517279386520386,True,508,72,443,8.336000000000006
R6_LHS_04,physics,V40_A_E7_C11_2T,S10,velocity,Z,0.14998439699411392,0.2555682361125946,2.325521230697632,True,508,265,265,0.0
R6_LHS_04,physics,V40_B_E7_C11_2T,S10_HYBRID,displacement,X,0.02065094467252493,0.044030142948031425,0.12938469648361206,True,496,433,433,0.0
R6_LHS_04,physics,V40_B_E7_C11_2T,S10,velocity,X,0.5648187100887299,0.7074394822120667,0.9108296632766724,True,496,511,493,135.0
R6_LHS_04,physics,V40_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.039238885045051575,0.14409466832876205,0.5042039752006531,True,496,306,280,1.034716823373547
R6_LHS_04,physics,V40_B_E7_C11_2T,S10,velocity,Y,0.21707389503717422,0.43982836604118347,1.2754501104354858,True,496,265,296,135.0166118112963
R6_LHS_04,physics,V40_B_E7_C11_2T,S10_HYBRID,displacement,Z,0.05182710103690624,0.0854213297367096,1.4177485704421997,True,508,443,443,0.0
R6_LHS_04,physics,V40_B_E7_C11_2T,S10,velocity,Z,0.12801635265350342,0.2307044103741646,2.291776418685913,True,508,265,265,0.0
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,0.02611385565251112,0.04969790019094944,0.11235243082046509,True,496,433,433,0.0
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,S10,velocity,X,0.4489256888628006,0.6463663578033447,0.7868068218231201,True,496,153,493,135.25712142434497
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,0.03880206681787968,0.1278698518872261,0.4078878164291382,True,496,280,280,0.0
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,S10,velocity,Y,0.1789850890636444,0.3962142616510391,1.0151464939117432,True,496,198,266,1.2691934446726394
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,0.039183251559734344,0.05223436988890171,1.1591678857803345,True,508,443,443,0.0
R6_LHS_04,physics,V40_CPLUS_E7_C11_2T,S10,velocity,Z,0.10957587882876396,0.22523749470710758,2.9858343601226807,True,508,265,265,0.0
R6_LHS_04,physics,V40_C_E7_C11_2T,S10_HYBRID,displacement,X,0.024230574257671833,0.044961027801036835,0.09408888965845108,True,496,433,433,0.0
R6_LHS_04,physics,V40_C_E7_C11_2T,S10,velocity,X,0.4555460810661316,0.6209635734558105,0.8075621128082275,True,496,50,153,135.00101694431785
R6_LHS_04,physics,V40_C_E7_C11_2T,S10_HYBRID,displacement,Y,0.04342334344983101,0.13037990033626556,0.39889222383499146,True,496,280,280,0.0
R6_LHS_04,physics,V40_C_E7_C11_2T,S10,velocity,Y,0.19151504337787628,0.3946583569049835,1.0538480281829834,True,496,266,316,135.00596598669262
R6_LHS_04,physics,V40_C_E7_C11_2T,S10_HYBRID,displacement,Z,0.04125837795436382,0.052243569120764735,1.0553548336029053,True,508,443,443,0.0
R6_LHS_04,physics,V40_C_E7_C11_2T,S10,velocity,Z,0.11735334619879723,0.22717942893505103,2.7819669246673584,True,508,265,265,0.0
R6_LHS_04,physics,V52_A_E7_C11_2T,S10_HYBRID,displacement,X,0.01919778808951378,0.03748584911227226,0.09520188719034195,True,496,36,60,4.792009909719341
R6_LHS_04,physics,V52_A_E7_C11_2T,S10,velocity,X,0.6054826080799103,0.7448960244655609,0.8291476368904114,True,496,50,50,0.0
R6_LHS_04,physics,V52_A_E7_C11_2T,S10_HYBRID,displacement,Y,0.038536714389920235,0.19371257722377777,0.7162531614303589,True,496,306,280,1.034716823373547
R6_LHS_04,physics,V52_A_E7_C11_2T,S10,velocity,Y,0.18203681707382202,0.3706262558698654,1.139552116394043,True,496,265,198,135.0166118112963
R6_LHS_04,physics,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,0.0382207166403532,0.07425884380936623,1.2208514213562012,True,508,72,443,8.336000000000006
R6_LHS_04,physics,V52_A_E7_C11_2T,S10,velocity,Z,0.12205930426716805,0.21437558829784395,1.8777828216552734,True,508,265,265,0.0
R6_LHS_04,physics,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,0.02360051404684782,0.04315709508955479,0.07766260206699371,True,496,503,36,9.902761372205656
R6_LHS_04,physics,V52_B_E7_C11_2T,S10,velocity,X,0.5016297399997711,0.7087694704532623,0.7892888784408569,True,496,50,50,0.0
R6_LHS_04,physics,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,0.06515089422464371,0.16170811653137207,0.36001986265182495,True,496,280,280,0.0
R6_LHS_04,physics,V52_B_E7_C11_2T,S10,velocity,Y,0.16918901354074478,0.34184835851192474,1.1507434844970703,True,496,266,198,1.2691934446726394
R6_LHS_04,physics,V52_B_E7_C11_2T,S10_HYBRID,displacement,Z,0.0657234750688076,0.07849651277065277,0.8628285527229309,True,508,443,443,0.0
R6_LHS_04,physics,V52_B_E7_C11_2T,S10,velocity,Z,0.10867886245250702,0.19406781643629076,1.4062343835830688,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,0.025325792841613293,0.04900377057492733,0.09603911638259888,True,496,36,208,8.556802959534613
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,S10,velocity,X,0.5063117146492004,0.6542520225048065,0.7917903661727905,True,496,50,511,135.2904268601441
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,0.05492345057427883,0.14082515239715576,0.39659103751182556,True,496,280,280,0.0
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,S10,velocity,Y,0.16076923161745071,0.35344813764095306,1.1261197328567505,True,496,266,266,0.0
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,0.05472597852349281,0.06714889109134675,0.8481661081314087,True,508,443,1,8.86000000000001
R6_LHS_04,physics,V52_CPLUS_E7_C11_2T,S10,velocity,Z,0.10208280012011528,0.1843334048986435,1.4783769845962524,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E7_C11_2T,S10_HYBRID,displacement,X,0.016505330801010132,0.03927096165716648,0.10487663745880127,True,496,208,36,8.556802959534613
R6_LHS_04,physics,V52_C_E7_C11_2T,S10,velocity,X,0.48293569684028625,0.6951972544193268,0.767361581325531,True,496,50,493,8.86000000000001
R6_LHS_04,physics,V52_C_E7_C11_2T,S10_HYBRID,displacement,Y,0.038554372265934944,0.1333402544260025,0.5031691789627075,True,496,280,280,0.0
R6_LHS_04,physics,V52_C_E7_C11_2T,S10,velocity,Y,0.15709343552589417,0.3531939834356308,1.769375205039978,True,496,266,296,1.2691934446726394
R6_LHS_04,physics,V52_C_E7_C11_2T,S10_HYBRID,displacement,Z,0.03560822829604149,0.05533732660114765,1.2807517051696777,True,508,72,443,8.336000000000006
R6_LHS_04,physics,V52_C_E7_C11_2T,S10,velocity,Z,0.10543617606163025,0.1911847621202469,1.897179126739502,True,508,265,265,0.0
R6_LHS_04,physics,V40_A_E8_C12_2T,S10_HYBRID,displacement,X,0.12228399515151978,0.26591844856739044,0.6232913136482239,True,496,187,187,0.0
R6_LHS_04,physics,V40_A_E8_C12_2T,S10,velocity,X,0.401159405708313,0.6510071754455566,0.909641444683075,True,496,511,50,135.2904268601441
R6_LHS_04,physics,V40_A_E8_C12_2T,S10_HYBRID,displacement,Y,0.04131857678294182,0.155525341629982,0.49099767208099365,True,496,280,280,0.0
R6_LHS_04,physics,V40_A_E8_C12_2T,S10,velocity,Y,0.23915866762399673,0.4309612214565277,1.179534673690796,True,496,266,266,0.0
R6_LHS_04,physics,V40_A_E8_C12_2T,S10_HYBRID,displacement,Z,0.05360062047839165,0.08154299035668373,1.3933486938476562,True,508,443,361,0.5240000000000145
R6_LHS_04,physics,V40_A_E8_C12_2T,S10,velocity,Z,0.19788295030593872,0.29499660730361943,2.40568470954895,True,508,265,265,0.0
R6_LHS_04,physics,V40_B_E8_C12_2T,S10_HYBRID,displacement,X,0.13839613646268845,0.30969320237636566,0.7493701577186584,True,496,187,187,0.0
R6_LHS_04,physics,V40_B_E8_C12_2T,S10,velocity,X,0.35510438680648804,0.5903314352035522,0.8754885196685791,True,496,511,50,135.2904268601441
R6_LHS_04,physics,V40_B_E8_C12_2T,S10_HYBRID,displacement,Y,0.04186819866299629,0.21173390001058578,0.7877877950668335,True,496,306,280,1.034716823373547
R6_LHS_04,physics,V40_B_E8_C12_2T,S10,velocity,Y,0.19728738814592361,0.37126147747039795,1.0232763290405273,True,496,265,266,135.00458240048846
R6_LHS_04,physics,V40_B_E8_C12_2T,S10_HYBRID,displacement,Z,0.045230019837617874,0.09028277769684794,0.839582622051239,True,508,72,361,7.811999999999991
R6_LHS_04,physics,V40_B_E8_C12_2T,S10,velocity,Z,0.16460080444812775,0.25073192566633234,1.6970850229263306,True,508,265,265,0.0
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,S10_HYBRID,displacement,X,0.08403690159320831,0.14143209904432297,0.2937162518501282,True,496,187,187,0.0
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,S10,velocity,X,0.38155344128608704,0.6116413474082947,0.8686108589172363,True,496,493,493,0.0
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Y,0.031486961990594864,0.1097070537507534,0.3663090765476227,True,496,280,280,0.0
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,S10,velocity,Y,0.18349666148424149,0.3881999999284744,1.0491058826446533,True,496,266,296,1.2691934446726394
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Z,0.024420281872153282,0.03813659921288491,0.7108440399169922,True,508,443,361,0.5240000000000145
R6_LHS_04,physics,V40_CPLUS_E8_C12_2T,S10,velocity,Z,0.1337968409061432,0.23513935506343842,1.5471704006195068,True,508,265,265,0.0
R6_LHS_04,physics,V40_C_E8_C12_2T,S10_HYBRID,displacement,X,0.08203087374567986,0.16101595759391785,0.3294854760169983,True,496,187,187,0.0
R6_LHS_04,physics,V40_C_E8_C12_2T,S10,velocity,X,0.3826929032802582,0.6941366791725159,1.0898895263671875,True,496,50,50,0.0
R6_LHS_04,physics,V40_C_E8_C12_2T,S10_HYBRID,displacement,Y,0.03236799314618111,0.14225469529628754,0.5615214109420776,True,496,280,280,0.0
R6_LHS_04,physics,V40_C_E8_C12_2T,S10,velocity,Y,0.1974499598145485,0.38340383768081665,1.2743586301803589,True,496,266,198,1.2691934446726394
R6_LHS_04,physics,V40_C_E8_C12_2T,S10_HYBRID,displacement,Z,0.028607442043721676,0.050051452964544295,1.2224589586257935,True,508,72,361,7.811999999999991
R6_LHS_04,physics,V40_C_E8_C12_2T,S10,velocity,Z,0.15796219557523727,0.24914582818746578,1.697713851928711,True,508,265,265,0.0
R6_LHS_04,physics,V52_A_E8_C12_2T,S10_HYBRID,displacement,X,0.1450629159808159,0.35894426703453064,0.8890364766120911,True,496,187,187,0.0
R6_LHS_04,physics,V52_A_E8_C12_2T,S10,velocity,X,0.43182529509067535,0.6964936256408691,0.8596987128257751,True,496,50,50,0.0
R6_LHS_04,physics,V52_A_E8_C12_2T,S10_HYBRID,displacement,Y,0.04870276711881161,0.20209353417158127,0.7464249134063721,True,496,280,280,0.0
R6_LHS_04,physics,V52_A_E8_C12_2T,S10,velocity,Y,0.209635928273201,0.36013661324977875,1.084648609161377,True,496,266,266,0.0
R6_LHS_04,physics,V52_A_E8_C12_2T,S10_HYBRID,displacement,Z,0.04925942420959473,0.07702490761876107,1.0557156801223755,True,508,72,72,0.0
R6_LHS_04,physics,V52_A_E8_C12_2T,S10,velocity,Z,0.20914901793003082,0.29438028335571287,1.4258182048797607,True,508,265,265,0.0
R6_LHS_04,physics,V52_B_E8_C12_2T,S10_HYBRID,displacement,X,0.07537302747368813,0.12167055532336235,0.24937567114830017,True,496,187,187,0.0
R6_LHS_04,physics,V52_B_E8_C12_2T,S10,velocity,X,0.4128637909889221,0.6906389892101288,0.8679347634315491,True,496,50,50,0.0
R6_LHS_04,physics,V52_B_E8_C12_2T,S10_HYBRID,displacement,Y,0.025407609529793262,0.11562317982316017,0.34095221757888794,True,496,280,280,0.0
R6_LHS_04,physics,V52_B_E8_C12_2T,S10,velocity,Y,0.18311533331871033,0.353284627199173,1.1748888492584229,True,496,266,266,0.0
R6_LHS_04,physics,V52_B_E8_C12_2T,S10_HYBRID,displacement,Z,0.021621729247272015,0.03458002991974354,0.9216891527175903,True,508,361,361,0.0
R6_LHS_04,physics,V52_B_E8_C12_2T,S10,velocity,Z,0.16842614114284515,0.2573384642601013,2.17573881149292,True,508,265,265,0.0
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,S10_HYBRID,displacement,X,0.10584596544504166,0.21692223846912384,0.7223002910614014,True,496,187,187,0.0
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,S10,velocity,X,0.46178728342056274,0.6659168004989624,0.8419559597969055,True,496,441,50,135.25712142434497
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Y,0.04939577542245388,0.15689010173082352,0.5902753472328186,True,496,306,280,1.034716823373547
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,S10,velocity,Y,0.1761828288435936,0.37706825137138367,1.4117714166641235,True,496,265,198,135.0166118112963
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Z,0.07263006642460823,0.11673272848129272,1.457424521446228,True,508,443,361,0.5240000000000145
R6_LHS_04,physics,V52_CPLUS_E8_C12_2T,S10,velocity,Z,0.11786747723817825,0.20721518844366077,2.022864818572998,True,508,265,265,0.0
R6_LHS_04,physics,V52_C_E8_C12_2T,S10_HYBRID,displacement,X,0.08357879146933556,0.13898825645446777,0.2946490943431854,True,496,187,187,0.0
R6_LHS_04,physics,V52_C_E8_C12_2T,S10,velocity,X,0.40230149030685425,0.6489472389221191,0.8348660469055176,True,496,50,50,0.0
R6_LHS_04,physics,V52_C_E8_C12_2T,S10_HYBRID,displacement,Y,0.03212420269846916,0.12398708984255791,0.3306991755962372,True,496,280,280,0.0
R6_LHS_04,physics,V52_C_E8_C12_2T,S10,velocity,Y,0.16724640876054764,0.3306702971458435,1.1156972646713257,True,496,266,198,1.2691934446726394
R6_LHS_04,physics,V52_C_E8_C12_2T,S10_HYBRID,displacement,Z,0.026832137256860733,0.03874379135668278,0.7075978517532349,True,508,361,361,0.0
R6_LHS_04,physics,V52_C_E8_C12_2T,S10,velocity,Z,0.1405910849571228,0.22606727778911592,1.4507417678833008,True,508,265,265,0.0
R6_LHS_04,control,BASE_C1_0T,S10_HYBRID,displacement,X,0.3849118798971176,1.282837152481079,8.511346817016602,True,496,437,437,0.0
R6_LHS_04,control,BASE_C1_0T,S10,velocity,X,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C1_0T,S10_HYBRID,displacement,Y,0.03623479977250099,0.16594043374061584,2.5279083251953125,True,496,236,236,0.0
R6_LHS_04,control,BASE_C1_0T,S10,velocity,Y,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C1_0T,S10_HYBRID,displacement,Z,0.036849506199359894,0.04298714771866798,0.18115772306919098,True,508,226,226,0.0
R6_LHS_04,control,BASE_C1_0T,S10,velocity,Z,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C2_0T,S10_HYBRID,displacement,X,0.009949057828634977,0.014951025601476431,0.02436234802007675,True,496,433,433,0.0
R6_LHS_04,control,BASE_C2_0T,S10,velocity,X,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C2_0T,S10_HYBRID,displacement,Y,0.06576468423008919,0.2308400273323059,2.650890350341797,True,496,236,236,0.0
R6_LHS_04,control,BASE_C2_0T,S10,velocity,Y,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C2_0T,S10_HYBRID,displacement,Z,0.0647687166929245,0.06990576460957527,0.20205484330654144,True,508,443,443,0.0
R6_LHS_04,control,BASE_C2_0T,S10,velocity,Z,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C3_0T,S10_HYBRID,displacement,X,0.30600185692310333,0.9762547612190247,7.024093151092529,True,496,437,437,0.0
R6_LHS_04,control,BASE_C3_0T,S10,velocity,X,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C3_0T,S10_HYBRID,displacement,Y,0.02267469372600317,0.10797262564301491,1.7821738719940186,True,496,236,236,0.0
R6_LHS_04,control,BASE_C3_0T,S10,velocity,Y,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C3_0T,S10_HYBRID,displacement,Z,0.02197218593209982,0.026732088439166544,0.130360946059227,True,508,226,226,0.0
R6_LHS_04,control,BASE_C3_0T,S10,velocity,Z,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C8_0T,S10_HYBRID,displacement,X,0.011419326532632113,0.017568781040608883,0.024327095597982407,True,496,433,433,0.0
R6_LHS_04,control,BASE_C8_0T,S10,velocity,X,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C8_0T,S10_HYBRID,displacement,Y,0.02642172947525978,0.11787122115492821,1.5971720218658447,True,496,433,236,10.59715891150338
R6_LHS_04,control,BASE_C8_0T,S10,velocity,Y,,,,False,0,0,0,0.0
R6_LHS_04,control,BASE_C8_0T,S10_HYBRID,displacement,Z,0.028570489026606083,0.03442755416035652,0.15942183136940002,True,508,443,443,0.0
R6_LHS_04,control,BASE_C8_0T,S10,velocity,Z,,,,False,0,0,0,0.0
R6_LHS_04,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,0.11063855513930321,0.16916346549987793,0.3624144196510315,True,496,187,187,0.0
R6_LHS_04,control,V40_A_E1_C4_2T,S10,velocity,X,0.3974737375974655,0.663488894701004,0.9416433572769165,True,496,511,50,135.2904268601441
R6_LHS_04,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,0.04429069720208645,0.15031176805496216,0.37304696440696716,True,496,280,280,0.0
R6_LHS_04,control,V40_A_E1_C4_2T,S10,velocity,Y,0.2374708205461502,0.444262370467186,1.1858234405517578,True,496,265,266,135.00458240048846
R6_LHS_04,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,0.045768605545163155,0.05604246370494366,1.0719069242477417,True,508,443,361,0.5240000000000145
