trial_id,variant,case_id,model,quantity,axis,log_psd_l2_distance,target_dominant_frequency_hz,predicted_dominant_frequency_hz,dominant_frequency_abs_error_hz,coherence_at_target_dominant_frequency,phase_at_target_dominant_frequency_rad,coherence_defined,phase_defined,coherence_valid_node_count
R4_LHS_03,physics,V52_A_E7_C11_2T,S10,velocity,Y,1.4998531161006203,0.13322231473771787,0.13322231473771787,0.0,0.9787293672561646,0.0036110554356127977,True,True,496
COMMON_B2,common,V52_A_E7_C11_2T,B2,displacement,Y,2.0448335404806963,0.06661115736885893,0.06661115736885893,0.0,0.9991739392280579,0.0,True,True,496
R4_LHS_03,physics,V52_A_E7_C11_2T,S10_HYBRID,displacement,Z,4.096789293913396,0.09991673605328841,0.09991673605328841,0.0,0.9975460767745972,0.0064742667600512505,True,True,508
R4_LHS_03,physics,V52_A_E7_C11_2T,S10,velocity,Z,2.199278612306705,0.13322231473771787,0.13322231473771787,0.0,0.9962460994720459,-0.0001433819707017392,True,True,508
COMMON_B2,common,V52_A_E7_C11_2T,B2,displacement,Z,5.414759077947455,0.09991673605328841,0.09991673605328841,0.0,0.9962051510810852,0.0018652839353308082,True,True,508
R4_LHS_03,physics,V52_B_E7_C11_2T,S10_HYBRID,displacement,X,1.7180693429052425,1.1990008326394608,1.1990008326394608,0.0,0.9999474883079529,9.165315714199096e-05,True,True,496
R4_LHS_03,physics,V52_B_E7_C11_2T,S10,velocity,X,1.5796425383037538,0.16652789342214733,0.16652789342214733,0.0,0.9232204556465149,0.004417702089995146,True,True,496
COMMON_B2,common,V52_B_E7_C11_2T,B2,displacement,X,1.5174005399441308,1.1990008326394608,1.1990008326394608,0.0,0.9999563694000244,-7.957341586006805e-05,True,True,496
R4_LHS_03,physics,V52_B_E7_C11_2T,S10_HYBRID,displacement,Y,3.306741392737344,0.06661115736885893,0.06661115736885893,0.0,0.9917224049568176,0.0,True,True,496
R4_LHS_03,physics,V52_B_E7_C11_2T,S10,velocity,Y,1.2183323801769352,0.13322231473771787,0.13322231473771787,0.0,0.9799995422363281,0.01452869176864624,True,True,496
COMMON_B2,common,V52_B_E7_C11_2T,B2,displacement,Y,2.2600308958087743,0.06661115736885893,0.06661115736885893,0.0,0.99810791015625,0.0,True,True,496
R4_LHS_03,physics,V52_B_E7_C11_2T,S10_HYBRID,displacement,Z,4.251562800243032,0.09991673605328841,0.09991673605328841,0.0,0.9944329857826233,-0.014877496287226677,True,True,508
R4_LHS_03,physics,V52_B_E7_C11_2T,S10,velocity,Z,1.8706840209482392,0.13322231473771787,0.13322231473771787,0.0,0.9965389966964722,0.0041399989277124405,True,True,508
COMMON_B2,common,V52_B_E7_C11_2T,B2,displacement,Z,5.616541134482049,0.09991673605328841,0.09991673605328841,0.0,0.9980436563491821,0.005684827920049429,True,True,508
R4_LHS_03,physics,V52_CPLUS_E7_C11_2T,S10_HYBRID,displacement,X,2.0568831381682275,1.1990008326394608,1.1990008326394608,0.0,0.9998841881752014,0.00014361525245476514,True,True,496
R4_LHS_03,physics,V52_CPLUS_E7_C11_2T,S10,velocity,X,1.3969363009589117,0.16652789342214733,0.16652789342214733,0.0,0.923941433429718,0.02026991918683052,True,True,496
COMMON_B2,common,V52_CPLUS_E7_C11_2T,B2,displacement,X,1.54127662894654,1.1990008326394608,1.1990008326394608,0.0,0.9998930096626282,0.0001360610476695001,True,True,496
R4_LHS_03,physics,V52_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Y,4.034146877162178,0.06661115736885893,0.06661115736885893,0.0,0.9950253963470459,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E7_C11_2T,S10,velocity,Y,1.1849888526157348,0.13322231473771787,0.13322231473771787,0.0,0.9824644327163696,0.01399179920554161,True,True,496
COMMON_B2,common,V52_CPLUS_E7_C11_2T,B2,displacement,Y,2.658603794571168,0.06661115736885893,0.06661115736885893,0.0,0.9988180994987488,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E7_C11_2T,S10_HYBRID,displacement,Z,5.077084950111289,0.09991673605328841,0.09991673605328841,0.0,0.9975308179855347,-0.012308771722018719,True,True,508
R4_LHS_03,physics,V52_CPLUS_E7_C11_2T,S10,velocity,Z,1.7005790686413105,0.13322231473771787,0.13322231473771787,0.0,0.996932864189148,0.006391704548150301,True,True,508
COMMON_B2,common,V52_CPLUS_E7_C11_2T,B2,displacement,Z,6.385015370068161,0.09991673605328841,0.09991673605328841,0.0,0.9989481568336487,-0.0037399204447865486,True,True,508
R4_LHS_03,physics,V52_C_E7_C11_2T,S10_HYBRID,displacement,X,1.9252053287844577,1.1990008326394608,1.1990008326394608,0.0,0.9999596476554871,-0.00020221366139594465,True,True,496
R4_LHS_03,physics,V52_C_E7_C11_2T,S10,velocity,X,1.2445526261186417,0.16652789342214733,0.16652789342214733,0.0,0.9456008076667786,-0.023379161953926086,True,True,496
COMMON_B2,common,V52_C_E7_C11_2T,B2,displacement,X,1.3917945274152568,1.1990008326394608,1.1990008326394608,0.0,0.9999476075172424,-0.00022411336249206215,True,True,496
R4_LHS_03,physics,V52_C_E7_C11_2T,S10_HYBRID,displacement,Y,3.925941704568175,0.06661115736885893,0.06661115736885893,0.0,0.9978529810905457,0.0,True,True,496
R4_LHS_03,physics,V52_C_E7_C11_2T,S10,velocity,Y,1.1968111362962928,0.13322231473771787,0.13322231473771787,0.0,0.9802695512771606,6.845808820798993e-05,True,True,496
COMMON_B2,common,V52_C_E7_C11_2T,B2,displacement,Y,2.4372321407859068,0.06661115736885893,0.06661115736885893,0.0,0.9996091723442078,0.0,True,True,496
R4_LHS_03,physics,V52_C_E7_C11_2T,S10_HYBRID,displacement,Z,4.721416887800417,0.09991673605328841,0.09991673605328841,0.0,0.997710645198822,0.0006564250215888023,True,True,508
R4_LHS_03,physics,V52_C_E7_C11_2T,S10,velocity,Z,1.822207713731537,0.13322231473771787,0.13322231473771787,0.0,0.9973304271697998,-0.014395326375961304,True,True,508
COMMON_B2,common,V52_C_E7_C11_2T,B2,displacement,Z,6.062069124417036,0.09991673605328841,0.09991673605328841,0.0,0.9995167851448059,0.015545513480901718,True,True,508
R4_LHS_03,physics,V40_A_E8_C12_2T,S10_HYBRID,displacement,X,2.302340762046909,0.06661115736885893,0.06661115736885893,0.0,0.9760021567344666,0.0,True,True,496
R4_LHS_03,physics,V40_A_E8_C12_2T,S10,velocity,X,1.590485444007232,0.13322231473771787,0.13322231473771787,0.0,0.8785348534584045,-0.018056640401482582,True,True,496
COMMON_B2,common,V40_A_E8_C12_2T,B2,displacement,X,1.7094371856353356,0.06661115736885893,0.06661115736885893,0.0,0.9834749698638916,0.0,True,True,496
R4_LHS_03,physics,V40_A_E8_C12_2T,S10_HYBRID,displacement,Y,2.133485116369082,0.06661115736885893,0.06661115736885893,0.0,0.990411102771759,0.0,True,True,496
R4_LHS_03,physics,V40_A_E8_C12_2T,S10,velocity,Y,1.8051470489592016,0.09991673605328841,0.09991673605328841,0.0,0.9686599373817444,0.003746449714526534,True,True,496
COMMON_B2,common,V40_A_E8_C12_2T,B2,displacement,Y,1.8417608003816544,0.06661115736885893,0.06661115736885893,0.0,0.9977023005485535,0.0,True,True,496
R4_LHS_03,physics,V40_A_E8_C12_2T,S10_HYBRID,displacement,Z,2.383051752550174,0.06661115736885893,0.06661115736885893,0.0,0.9942607879638672,0.0,True,True,508
R4_LHS_03,physics,V40_A_E8_C12_2T,S10,velocity,Z,2.914886587719937,0.09991673605328841,0.09991673605328841,0.0,0.9930537939071655,-0.00045799827785231173,True,True,508
COMMON_B2,common,V40_A_E8_C12_2T,B2,displacement,Z,4.745015428625877,0.06661115736885893,0.06661115736885893,0.0,0.9969662427902222,0.0,True,True,508
R4_LHS_03,physics,V40_B_E8_C12_2T,S10_HYBRID,displacement,X,2.2398658498084187,0.06661115736885893,0.06661115736885893,0.0,0.9688447117805481,0.0,True,True,496
R4_LHS_03,physics,V40_B_E8_C12_2T,S10,velocity,X,1.3068425391000003,0.13322231473771787,0.13322231473771787,0.0,0.9062601923942566,0.0017394665628671646,True,True,496
COMMON_B2,common,V40_B_E8_C12_2T,B2,displacement,X,1.5363945975572613,0.06661115736885893,0.06661115736885893,0.0,0.9833551645278931,0.0,True,True,496
R4_LHS_03,physics,V40_B_E8_C12_2T,S10_HYBRID,displacement,Y,2.722043268457143,0.06661115736885893,0.06661115736885893,0.0,0.9901624917984009,0.0,True,True,496
R4_LHS_03,physics,V40_B_E8_C12_2T,S10,velocity,Y,1.6433322308727372,0.09991673605328841,0.09991673605328841,0.0,0.9783599376678467,-0.014957334846258163,True,True,496
COMMON_B2,common,V40_B_E8_C12_2T,B2,displacement,Y,2.5302433283238916,0.06661115736885893,0.06661115736885893,0.0,0.997760534286499,0.0,True,True,496
R4_LHS_03,physics,V40_B_E8_C12_2T,S10_HYBRID,displacement,Z,3.2781762429744563,0.06661115736885893,0.06661115736885893,0.0,0.9954836964607239,0.0,True,True,508
R4_LHS_03,physics,V40_B_E8_C12_2T,S10,velocity,Z,2.594884408294859,0.09991673605328841,0.09991673605328841,0.0,0.994809627532959,-0.019054370000958443,True,True,508
COMMON_B2,common,V40_B_E8_C12_2T,B2,displacement,Z,5.869788045769676,0.06661115736885893,0.06661115736885893,0.0,0.9963538646697998,0.0,True,True,508
R4_LHS_03,physics,V40_CPLUS_E8_C12_2T,S10_HYBRID,displacement,X,3.2181986833981124,0.06661115736885893,0.06661115736885893,0.0,0.985583484172821,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E8_C12_2T,S10,velocity,X,1.3356055805951694,0.13322231473771787,0.13322231473771787,0.0,0.8660337328910828,0.02069970779120922,True,True,496
COMMON_B2,common,V40_CPLUS_E8_C12_2T,B2,displacement,X,1.552364218466848,0.06661115736885893,0.06661115736885893,0.0,0.9808418154716492,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Y,3.714859936368875,0.06661115736885893,0.06661115736885893,0.0,0.9957625269889832,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E8_C12_2T,S10,velocity,Y,1.507378240902729,0.09991673605328841,0.09991673605328841,0.0,0.975714921951294,0.016885612159967422,True,True,496
COMMON_B2,common,V40_CPLUS_E8_C12_2T,B2,displacement,Y,2.778714345857222,0.06661115736885893,0.06661115736885893,0.0,0.9964011311531067,0.0,True,True,496
R4_LHS_03,physics,V40_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Z,4.2724726262105275,0.06661115736885893,0.06661115736885893,0.0,0.9979299902915955,0.0,True,True,508
R4_LHS_03,physics,V40_CPLUS_E8_C12_2T,S10,velocity,Z,2.433265263812403,0.09991673605328841,0.09991673605328841,0.0,0.9945890307426453,0.007977161556482315,True,True,508
COMMON_B2,common,V40_CPLUS_E8_C12_2T,B2,displacement,Z,6.13567374212461,0.06661115736885893,0.06661115736885893,0.0,0.9936836957931519,0.0,True,True,508
R4_LHS_03,physics,V40_C_E8_C12_2T,S10_HYBRID,displacement,X,2.804748142239778,0.06661115736885893,0.06661115736885893,0.0,0.9837093949317932,0.0,True,True,496
R4_LHS_03,physics,V40_C_E8_C12_2T,S10,velocity,X,1.2759178284624808,0.13322231473771787,0.13322231473771787,0.0,0.9015863537788391,-0.024850333109498024,True,True,496
COMMON_B2,common,V40_C_E8_C12_2T,B2,displacement,X,1.3265908204645933,0.06661115736885893,0.06661115736885893,0.0,0.9905579090118408,0.0,True,True,496
R4_LHS_03,physics,V40_C_E8_C12_2T,S10_HYBRID,displacement,Y,3.3277718301200117,0.06661115736885893,0.06661115736885893,0.0,0.995463490486145,0.0,True,True,496
R4_LHS_03,physics,V40_C_E8_C12_2T,S10,velocity,Y,1.3710877573439804,0.09991673605328841,0.09991673605328841,0.0,0.9781754016876221,0.00241479417309165,True,True,496
COMMON_B2,common,V40_C_E8_C12_2T,B2,displacement,Y,2.4682225974202043,0.06661115736885893,0.06661115736885893,0.0,0.9994291663169861,0.0,True,True,496
R4_LHS_03,physics,V40_C_E8_C12_2T,S10_HYBRID,displacement,Z,3.7265558732530293,0.06661115736885893,0.06661115736885893,0.0,0.9988070726394653,0.0,True,True,508
R4_LHS_03,physics,V40_C_E8_C12_2T,S10,velocity,Z,2.0600925451558116,0.09991673605328841,0.09991673605328841,0.0,0.9957661032676697,-0.007587647996842861,True,True,508
COMMON_B2,common,V40_C_E8_C12_2T,B2,displacement,Z,5.617318756009847,0.06661115736885893,0.06661115736885893,0.0,0.9996651411056519,0.0,True,True,508
R4_LHS_03,physics,V52_A_E8_C12_2T,S10_HYBRID,displacement,X,2.3245446551503464,0.09991673605328841,0.06661115736885893,0.033305578684429474,0.9638239741325378,-0.020216183736920357,True,True,496
R4_LHS_03,physics,V52_A_E8_C12_2T,S10,velocity,X,1.4023722088356316,0.16652789342214733,0.16652789342214733,0.0,0.8980996012687683,-0.00954664871096611,True,True,496
COMMON_B2,common,V52_A_E8_C12_2T,B2,displacement,X,1.3747546202062442,0.09991673605328841,0.06661115736885893,0.033305578684429474,0.9797584414482117,-0.0061518666334450245,True,True,496
R4_LHS_03,physics,V52_A_E8_C12_2T,S10_HYBRID,displacement,Y,2.8717878311571856,0.06661115736885893,0.06661115736885893,0.0,0.9881484508514404,0.0,True,True,496
R4_LHS_03,physics,V52_A_E8_C12_2T,S10,velocity,Y,1.445642922895967,0.13322231473771787,0.13322231473771787,0.0,0.9794328212738037,0.0013367446372285485,True,True,496
COMMON_B2,common,V52_A_E8_C12_2T,B2,displacement,Y,2.119565489926171,0.06661115736885893,0.06661115736885893,0.0,0.9985049962997437,0.0,True,True,496
R4_LHS_03,physics,V52_A_E8_C12_2T,S10_HYBRID,displacement,Z,3.7917082140256464,0.09991673605328841,0.09991673605328841,0.0,0.9937892556190491,0.004623713903129101,True,True,508
R4_LHS_03,physics,V52_A_E8_C12_2T,S10,velocity,Z,2.0249167709956803,0.13322231473771787,0.13322231473771787,0.0,0.9972600936889648,-0.0037386929616332054,True,True,508
COMMON_B2,common,V52_A_E8_C12_2T,B2,displacement,Z,5.569784361047183,0.09991673605328841,0.09991673605328841,0.0,0.997063159942627,-0.003984939772635698,True,True,508
R4_LHS_03,physics,V52_B_E8_C12_2T,S10_HYBRID,displacement,X,2.516233470657851,0.09991673605328841,0.09991673605328841,0.0,0.9946725964546204,-0.0038512791506946087,True,True,496
R4_LHS_03,physics,V52_B_E8_C12_2T,S10,velocity,X,1.4094531036203233,0.16652789342214733,0.16652789342214733,0.0,0.9426309466362,-0.005209410097450018,True,True,496
COMMON_B2,common,V52_B_E8_C12_2T,B2,displacement,X,1.2146001009044134,0.09991673605328841,0.09991673605328841,0.0,0.9964792728424072,-0.00880804006010294,True,True,496
R4_LHS_03,physics,V52_B_E8_C12_2T,S10_HYBRID,displacement,Y,3.0316668325550866,0.06661115736885893,0.06661115736885893,0.0,0.9967882633209229,0.0,True,True,496
R4_LHS_03,physics,V52_B_E8_C12_2T,S10,velocity,Y,1.3316661374800147,0.13322231473771787,0.13322231473771787,0.0,0.9849246740341187,-0.00021867796021979302,True,True,496
COMMON_B2,common,V52_B_E8_C12_2T,B2,displacement,Y,2.119958123982349,0.06661115736885893,0.06661115736885893,0.0,0.9994701147079468,0.0,True,True,496
R4_LHS_03,physics,V52_B_E8_C12_2T,S10_HYBRID,displacement,Z,3.927521426790141,0.09991673605328841,0.09991673605328841,0.0,0.9990715384483337,0.0013915031449869275,True,True,508
R4_LHS_03,physics,V52_B_E8_C12_2T,S10,velocity,Z,2.1570154075507038,0.13322231473771787,0.13322231473771787,0.0,0.9972021579742432,0.007687608245760202,True,True,508
COMMON_B2,common,V52_B_E8_C12_2T,B2,displacement,Z,5.418606640748934,0.09991673605328841,0.09991673605328841,0.0,0.9992527365684509,-0.010073574259877205,True,True,508
R4_LHS_03,physics,V52_CPLUS_E8_C12_2T,S10_HYBRID,displacement,X,3.207411508245827,0.09991673605328841,0.09991673605328841,0.0,0.9937182068824768,-0.029014812782406807,True,True,496
R4_LHS_03,physics,V52_CPLUS_E8_C12_2T,S10,velocity,X,1.0937108757734453,0.16652789342214733,0.16652789342214733,0.0,0.9289509057998657,-0.024001533165574074,True,True,496
COMMON_B2,common,V52_CPLUS_E8_C12_2T,B2,displacement,X,1.613144198707437,0.09991673605328841,0.09991673605328841,0.0,0.9966158866882324,0.006562727503478527,True,True,496
R4_LHS_03,physics,V52_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Y,3.668439052044677,0.06661115736885893,0.06661115736885893,0.0,0.997977614402771,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E8_C12_2T,S10,velocity,Y,1.189230351699646,0.13322231473771787,0.13322231473771787,0.0,0.970264732837677,-0.007563725113868713,True,True,496
COMMON_B2,common,V52_CPLUS_E8_C12_2T,B2,displacement,Y,2.604011107429696,0.06661115736885893,0.06661115736885893,0.0,0.9996256828308105,0.0,True,True,496
R4_LHS_03,physics,V52_CPLUS_E8_C12_2T,S10_HYBRID,displacement,Z,4.417752405208328,0.09991673605328841,0.09991673605328841,0.0,0.9993085861206055,0.0030073169618844986,True,True,508
R4_LHS_03,physics,V52_CPLUS_E8_C12_2T,S10,velocity,Z,1.8015836905721831,0.13322231473771787,0.13322231473771787,0.0,0.9959176182746887,0.004622464068233967,True,True,508
COMMON_B2,common,V52_CPLUS_E8_C12_2T,B2,displacement,Z,6.217665254746494,0.09991673605328841,0.09991673605328841,0.0,0.9996563196182251,0.01302120927721262,True,True,508
R4_LHS_03,physics,V52_C_E8_C12_2T,S10_HYBRID,displacement,X,2.8717010709128927,0.09991673605328841,0.09991673605328841,0.0,0.9946746230125427,0.025903334841132164,True,True,496
R4_LHS_03,physics,V52_C_E8_C12_2T,S10,velocity,X,1.268965219085361,0.16652789342214733,0.16652789342214733,0.0,0.9253237247467041,0.017667099833488464,True,True,496
COMMON_B2,common,V52_C_E8_C12_2T,B2,displacement,X,1.2035240275720875,0.09991673605328841,0.09991673605328841,0.0,0.9938227534294128,0.00690242787823081,True,True,496
R4_LHS_03,physics,V52_C_E8_C12_2T,S10_HYBRID,displacement,Y,3.470886083447668,0.06661115736885893,0.06661115736885893,0.0,0.9969258308410645,0.0,True,True,496
R4_LHS_03,physics,V52_C_E8_C12_2T,S10,velocity,Y,1.1849788360035733,0.13322231473771787,0.13322231473771787,0.0,0.9769445657730103,0.010751605965197086,True,True,496
COMMON_B2,common,V52_C_E8_C12_2T,B2,displacement,Y,2.300973711417173,0.06661115736885893,0.06661115736885893,0.0,0.9983845353126526,0.0,True,True,496
R4_LHS_03,physics,V52_C_E8_C12_2T,S10_HYBRID,displacement,Z,4.377094927496038,0.09991673605328841,0.09991673605328841,0.0,0.9983139038085938,0.010113676078617573,True,True,508
R4_LHS_03,physics,V52_C_E8_C12_2T,S10,velocity,Z,1.811317688335878,0.13322231473771787,0.13322231473771787,0.0,0.9966698884963989,0.0009987689554691315,True,True,508
COMMON_B2,common,V52_C_E8_C12_2T,B2,displacement,Z,5.768140884265107,0.09991673605328841,0.09991673605328841,0.0,0.9982461333274841,0.03221258148550987,True,True,508
R4_LHS_03,control,BASE_C1_0T,S10_HYBRID,displacement,X,4.275180149198559,1.931723563696909,0.09991673605328841,1.8318068276436206,0.3620225191116333,0.1204480230808258,True,True,496
R4_LHS_03,control,BASE_C1_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C1_0T,S10_HYBRID,displacement,Y,2.865628247617928,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9378492832183838,0.06918514519929886,True,True,496
R4_LHS_03,control,BASE_C1_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C1_0T,S10_HYBRID,displacement,Z,2.3305174213662263,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9678179025650024,0.06715318560600281,True,True,508
R4_LHS_03,control,BASE_C1_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C2_0T,S10_HYBRID,displacement,X,3.2312479679069916,1.1990008326394608,1.1990008326394608,0.0,0.999999463558197,-9.863882587524131e-05,True,True,496
R4_LHS_03,control,BASE_C2_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C2_0T,S10_HYBRID,displacement,Y,2.3673889405902644,1.1990008326394608,0.09991673605328841,1.0990840965861723,0.9648148417472839,1.8059774447465315e-05,True,True,496
R4_LHS_03,control,BASE_C2_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C2_0T,S10_HYBRID,displacement,Z,2.4500486378404105,1.1990008326394608,0.09991673605328841,1.0990840965861723,0.9857722520828247,-1.3606079846795183e-05,True,True,508
R4_LHS_03,control,BASE_C2_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C3_0T,S10_HYBRID,displacement,X,3.7864962099920496,1.931723563696909,0.09991673605328841,1.8318068276436206,0.3744875490665436,-0.03355186805129051,True,True,496
R4_LHS_03,control,BASE_C3_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C3_0T,S10_HYBRID,displacement,Y,2.020918931807665,1.931723563696909,0.09991673605328841,1.8318068276436206,0.9438705444335938,0.10487684607505798,True,True,496
R4_LHS_03,control,BASE_C3_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C3_0T,S10_HYBRID,displacement,Z,1.9355142077005203,1.931723563696909,1.931723563696909,0.0,0.974271297454834,0.1085531935095787,True,True,508
R4_LHS_03,control,BASE_C3_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C8_0T,S10_HYBRID,displacement,X,3.653527747598065,1.1990008326394608,1.1990008326394608,0.0,0.9999995827674866,0.0002370636648265645,True,True,496
R4_LHS_03,control,BASE_C8_0T,S10,velocity,X,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C8_0T,S10_HYBRID,displacement,Y,1.9567008100254526,1.1990008326394608,1.1990008326394608,0.0,0.974590539932251,0.00033866867306642234,True,True,496
R4_LHS_03,control,BASE_C8_0T,S10,velocity,Y,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,BASE_C8_0T,S10_HYBRID,displacement,Z,1.9938167343508435,1.1990008326394608,1.1990008326394608,0.0,0.9904072880744934,0.0002583192544989288,True,True,508
R4_LHS_03,control,BASE_C8_0T,S10,velocity,Z,0.0,0.0,0.0,0.0,,,False,False,0
R4_LHS_03,control,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,1.723313746931656,0.06661115736885893,0.06661115736885893,0.0,0.9814582467079163,0.0,True,True,496
