trial_id,variant,case_id,model,quantity,axis,band_low_hz,band_high_hz,predicted_energy,target_energy,relative_energy_error
R4_LHS_03,physics,BASE_C8_0T,S10_HYBRID,displacement,Z,2.0,5.0,3.670850883856441e-08,3.6611606528861337e-08,0.0026467647527753813
R4_LHS_03,physics,BASE_C8_0T,S10_HYBRID,displacement,Z,5.0,10.0,3.863137915190543e-10,3.719556870043029e-10,0.03860165341304561
R4_LHS_03,physics,BASE_C8_0T,S10_HYBRID,displacement,Z,10.0,20.0,1.010290021569215e-10,8.914933105901207e-11,0.13325586358068953
R4_LHS_03,physics,BASE_C8_0T,S10,velocity,Z,0.0,0.5,0.0,0.0,0.0
R4_LHS_03,physics,BASE_C8_0T,S10,velocity,Z,0.5,1.0,0.0,0.0,0.0
R4_LHS_03,physics,BASE_C8_0T,S10,velocity,Z,1.0,2.0,0.0,0.0,0.0
R4_LHS_03,physics,BASE_C8_0T,S10,velocity,Z,2.0,5.0,0.0,0.0,0.0
R4_LHS_03,physics,BASE_C8_0T,S10,velocity,Z,5.0,10.0,0.0,0.0,0.0
R4_LHS_03,physics,BASE_C8_0T,S10,velocity,Z,10.0,20.0,0.0,0.0,0.0
COMMON_B2,common,BASE_C8_0T,B2,displacement,Z,0.0,0.5,3.8252635829929054e-08,1.1382699658979797e-11,3359.594320851785
COMMON_B2,common,BASE_C8_0T,B2,displacement,Z,0.5,1.0,1.3641484232346985e-10,1.165328267318061e-10,0.17061300364249396
COMMON_B2,common,BASE_C8_0T,B2,displacement,Z,1.0,2.0,2.0828122417815229e-07,2.0863415787670136e-07,0.001691639097552054
COMMON_B2,common,BASE_C8_0T,B2,displacement,Z,2.0,5.0,3.670850883856441e-08,3.6611606528861337e-08,0.0026467647527753813
COMMON_B2,common,BASE_C8_0T,B2,displacement,Z,5.0,10.0,3.863137915190543e-10,3.719556870043029e-10,0.03860165341304561
COMMON_B2,common,BASE_C8_0T,B2,displacement,Z,10.0,20.0,1.010290021569215e-10,8.914933105901207e-11,0.13325586358068953
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,0.0,0.5,4.079024304042308e-07,3.589593051480441e-07,0.13634728102674845
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,0.5,1.0,1.067009939558175e-09,1.8155075453912883e-09,0.4122800853861463
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,1.0,2.0,3.9365997578916495e-10,7.94379676295443e-10,0.504443545654413
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,2.0,5.0,2.1669066081211067e-10,1.0308723313063379e-10,1.1020125793609845
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,5.0,10.0,1.9882226375732266e-10,1.567744005377963e-10,0.26820618082598985
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,X,10.0,20.0,7.146849617021455e-11,2.4456365011735548e-11,1.9222861261646986
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,X,0.0,0.5,1.7246867100353586e-07,1.508206733857017e-07,0.14353468348780407
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,X,0.5,1.0,1.9634381300017903e-08,2.6026779702653426e-08,0.2456085030751545
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,X,1.0,2.0,3.707743808712712e-08,4.2231774188365435e-08,0.12204877015700415
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,X,2.0,5.0,1.0978658365426655e-08,1.2398526365546063e-08,0.11451909350009867
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,X,5.0,10.0,3.2970304603968744e-07,3.1352199626086434e-07,0.05161057269283187
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,X,10.0,20.0,2.589811794359181e-08,4.122215676123537e-08,0.3717427718884916
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,X,0.0,0.5,3.7815292568129327e-07,3.589593051480441e-07,0.053470185221506455
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,X,0.5,1.0,1.4348247227223767e-09,1.8155075453912883e-09,0.20968396613678889
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,X,1.0,2.0,5.446717491869879e-10,7.94379676295443e-10,0.3143432977451761
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,X,2.0,5.0,2.1947324011831733e-10,1.0308723313063379e-10,1.1290050518690062
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,X,5.0,10.0,9.104641897585124e-11,1.567744005377963e-10,0.41925200374852584
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,X,10.0,20.0,3.2716865553634663e-11,2.4456365011735548e-11,0.3377648533596575
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.0001421331553207258,0.00012850553811204112,0.1060469253613262
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,0.5,1.0,3.469194639766355e-08,1.1323379801021719e-07,0.6936255163450998
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,1.0,2.0,2.9234372539566726e-08,5.9517148726312836e-08,0.5088075762163979
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,2.0,5.0,2.1713370393026202e-08,2.3081403294345633e-08,0.05926991889849976
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,5.0,10.0,1.0014350530714725e-08,4.91744375097457e-09,1.0364951869007184
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Y,10.0,20.0,3.421434243217443e-09,9.617325507301159e-10,2.5575735069172842
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Y,0.0,0.5,3.042718287711518e-05,2.9256410778969236e-05,0.04001762577751147
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Y,0.5,1.0,1.1622262713335308e-06,1.9009134029943193e-06,0.38859588790168365
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Y,1.0,2.0,2.0042857505676474e-06,2.9075416623027455e-06,0.31065966257547206
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Y,2.0,5.0,5.66150959925632e-07,1.188851451728676e-06,0.5237832623222964
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Y,5.0,10.0,8.534786101383623e-06,8.702475265734553e-06,0.019269134267028008
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Y,10.0,20.0,4.5697806934995606e-06,5.809878445065812e-06,0.21344641945468512
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Y,0.0,0.5,0.0001330423452841937,0.00012850553811204112,0.035304370837286665
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Y,0.5,1.0,1.1845545961087281e-07,1.1323379801021719e-07,0.04611398444998255
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Y,1.0,2.0,5.920547530818129e-08,5.9517148726312836e-08,0.00523669941859558
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Y,2.0,5.0,2.893999235276541e-08,2.3081403294345633e-08,0.25382291465159684
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Y,5.0,10.0,1.5829447583411845e-08,4.91744375097457e-09,2.219039888412484
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Y,10.0,20.0,1.9586830528644026e-09,9.617325507301159e-10,1.036619277758078
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,0.0,0.5,7.43736492623444e-05,6.541887219228547e-05,0.13688369685949622
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,0.5,1.0,1.879673603185465e-08,1.103196035032668e-08,0.7038436900562317
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,1.0,2.0,6.213976538064307e-08,6.344954060536315e-08,0.020642784994559307
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,2.0,5.0,1.8190514102875256e-08,1.659843344230413e-08,0.0959175253559422
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,5.0,10.0,5.902803908075326e-09,4.67403342242218e-09,0.262892960875828
R4_LHS_03,physics,V40_A_E1_C4_2T,S10_HYBRID,displacement,Z,10.0,20.0,2.058769277675169e-09,3.51789803862949e-10,4.852271029655052
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Z,0.0,0.5,1.6419264114185668e-05,1.693027842540358e-05,0.030183455840344924
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Z,0.5,1.0,1.7362419926242214e-07,1.561351576033753e-07,0.11201219461073365
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Z,1.0,2.0,1.3763298664992819e-06,1.573804344738018e-06,0.12547587563790125
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Z,2.0,5.0,1.4429778474885002e-07,3.09757510965076e-07,0.5341588835109181
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Z,5.0,10.0,1.2964652386046579e-05,1.0921660550244044e-05,0.1870587193590158
R4_LHS_03,physics,V40_A_E1_C4_2T,S10,velocity,Z,10.0,20.0,8.763527949150365e-07,1.934192955866691e-06,0.5469155276070415
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Z,0.0,0.5,6.717858111726484e-05,6.541887219228547e-05,0.02689910213993087
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Z,0.5,1.0,4.136863436877891e-08,1.103196035032668e-08,2.749889689147939
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Z,1.0,2.0,8.416370942946208e-08,6.344954060536315e-08,0.3264668053774379
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Z,2.0,5.0,5.758589436551425e-08,1.659843344230413e-08,2.4693571875732627
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Z,5.0,10.0,4.8801952133406585e-08,4.67403342242218e-09,9.44107898315293
COMMON_B2,common,V40_A_E1_C4_2T,B2,displacement,Z,10.0,20.0,7.2863330124526815e-09,3.51789803862949e-10,19.712177932511388
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,0.0,0.5,5.46947690727871e-07,5.516270073049776e-07,0.008482754678687343
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,0.5,1.0,9.968866069388315e-10,2.6425469361976904e-09,0.6227553829665435
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,1.0,2.0,4.3791388407984447e-10,1.0652799264414173e-09,0.5889213030206041
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,2.0,5.0,2.3262659890949634e-10,1.2007924176110564e-10,0.9372757147509357
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,5.0,10.0,2.8387450172816493e-10,2.421480904962731e-10,0.17231773806836614
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,X,10.0,20.0,1.3022565031702913e-10,2.67532632169816e-11,3.8676548075962773
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,X,0.0,0.5,2.584143877732814e-07,2.3330588327023955e-07,0.10762053725819902
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,X,0.5,1.0,3.1634575089000556e-08,3.9400481707855845e-08,0.19710181912082786
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,X,1.0,2.0,5.0298320497992806e-08,6.195406215247584e-08,0.1881352287408848
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,X,2.0,5.0,1.9505228316030856e-08,1.8562228746860453e-08,0.050802065960419696
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,X,5.0,10.0,4.987592359341739e-07,5.203009269740721e-07,0.0414023691350672
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,X,10.0,20.0,4.312601781561159e-08,6.348896727064468e-08,0.3207320945736706
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,X,0.0,0.5,5.01324233956647e-07,5.516270073049776e-07,0.09118983059602022
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,X,0.5,1.0,1.9329265887019834e-09,2.6425469361976904e-09,0.26853651595561284
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,X,1.0,2.0,6.656031166141257e-10,1.0652799264414173e-09,0.3751847752941498
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,X,2.0,5.0,2.0893673355885374e-10,1.2007924176110564e-10,0.7399904470959905
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,X,5.0,10.0,1.222229969132223e-10,2.421480904962731e-10,0.4952551694183051
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,X,10.0,20.0,3.51302820834687e-11,2.67532632169816e-11,0.31312138629764613
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.00020097290509131106,0.0002007857454416307,0.000932136139787784
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,0.5,1.0,4.5747712828605224e-08,1.7679895792543228e-07,0.7412444430362535
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,1.0,2.0,3.85175268347949e-08,8.541226320347732e-08,0.5490398522395463
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,2.0,5.0,2.207636099276557e-08,2.3998659663271756e-08,0.08010025132562418
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,5.0,10.0,1.4394806317417881e-08,6.726764939776492e-09,1.1399300326816793
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Y,10.0,20.0,5.432784163213985e-09,1.2725528601664025e-09,3.2692011729112602
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Y,0.0,0.5,4.82159724149255e-05,4.570392361873769e-05,0.054963526045232504
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Y,0.5,1.0,1.8789746693927654e-06,2.9465991852804473e-06,0.3623243097401688
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Y,1.0,2.0,3.088297873870354e-06,4.523420157957676e-06,0.3172648646318275
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Y,2.0,5.0,7.30306109704232e-07,1.5008299593100878e-06,0.5133984998274259
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Y,5.0,10.0,1.2664132721391383e-05,1.3034978705934856e-05,0.028450064469581777
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Y,10.0,20.0,7.283592441744913e-06,8.866800465813202e-06,0.17855460153552563
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Y,0.0,0.5,0.00018881098899301604,0.0002007857454416307,0.05963947501490221
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Y,0.5,1.0,1.7344317125459157e-07,1.7679895792543228e-07,0.01898080571411549
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Y,1.0,2.0,7.774606244388155e-08,8.541226320347732e-08,0.08975527016925669
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Y,2.0,5.0,3.099373389262759e-08,2.3998659663271756e-08,0.29147770448452576
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Y,5.0,10.0,1.714248748225827e-08,6.726764939776492e-09,1.5483999568487756
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Y,10.0,20.0,2.238964123155014e-09,1.2725528601664025e-09,0.7594272059254505
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,0.0,0.5,0.00010217244923464549,0.00010217093100810185,1.4859672204835617e-05
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,0.5,1.0,2.3345442089799184e-08,1.6222198527585216e-08,0.43910469657372087
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,1.0,2.0,7.649516765045358e-08,7.333074337598316e-08,0.043152764158488115
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,2.0,5.0,2.1857541799267054e-08,1.6702495378539324e-08,0.30863929633839854
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,5.0,10.0,8.443206875164413e-09,7.928123977584055e-09,0.06496907705236458
R4_LHS_03,physics,V40_B_E1_C4_2T,S10_HYBRID,displacement,Z,10.0,20.0,3.5455644765553825e-09,4.510351040059506e-10,6.860950167880071
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Z,0.0,0.5,2.6868252077877944e-05,2.644365033308058e-05,0.01605685067867478
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Z,0.5,1.0,2.617614438795114e-07,2.3672945861703875e-07,0.10574089683940567
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Z,1.0,2.0,2.1829358578536265e-06,2.452030838275532e-06,0.1097437178282615
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Z,2.0,5.0,1.3706714842417637e-07,3.818765547947346e-07,0.6410694851433015
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Z,5.0,10.0,2.015358365161938e-05,1.9397010015750047e-05,0.039004652534334286
R4_LHS_03,physics,V40_B_E1_C4_2T,S10,velocity,Z,10.0,20.0,1.463356181170866e-06,3.12961265347779e-06,0.5324161986804636
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Z,0.0,0.5,9.490432995141226e-05,0.00010217093100810185,0.07112200099374028
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Z,0.5,1.0,7.813808522965723e-08,1.6222198527585216e-08,3.8167383167445808
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Z,1.0,2.0,1.044974916404288e-07,7.333074337598316e-08,0.4250161232465179
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Z,2.0,5.0,5.168942255252406e-08,1.6702495378539324e-08,2.0947125792316448
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Z,5.0,10.0,4.640778949026646e-08,7.928123977584055e-09,4.8535650579480905
COMMON_B2,common,V40_B_E1_C4_2T,B2,displacement,Z,10.0,20.0,7.790213260183531e-09,4.510351040059506e-10,16.27185576243031
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,0.0,0.5,1.226756234750893e-06,1.268387152141322e-06,0.032821932420355006
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,0.5,1.0,1.3437830106680741e-09,1.7629256348753165e-09,0.2377540015956977
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,1.0,2.0,7.960594571357255e-10,2.1351379675303216e-09,0.6271625209978753
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,2.0,5.0,3.697294624337146e-10,1.884793871189115e-10,0.9616440189316436
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,5.0,10.0,6.074338504783481e-10,4.704701410404318e-10,0.29112093943948236
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,X,10.0,20.0,2.826694114720444e-10,3.485280248326182e-11,7.110378257467168
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,X,0.0,0.5,5.579069571133709e-07,5.408610922586727e-07,0.031516160246457224
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,X,0.5,1.0,2.6116845342861565e-08,2.953276252099224e-08,0.11566534541774069
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,X,1.0,2.0,8.335631880179772e-08,1.3737366258322077e-07,0.3932147018989132
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,X,2.0,5.0,3.884648410883461e-08,4.744342560963935e-08,0.1812040633730724
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,X,5.0,10.0,1.0018523647243725e-06,1.0725802557306004e-06,0.0659418170606271
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,X,10.0,20.0,1.1063041058969016e-07,1.4826713445760997e-07,0.253844009365948
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,X,0.0,0.5,1.2371338961122832e-06,1.268387152141322e-06,0.024640155000211245
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,X,0.5,1.0,1.3319947624294793e-09,1.7629256348753165e-09,0.2444407545734707
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,X,1.0,2.0,1.2827881688697762e-09,2.1351379675303216e-09,0.3992012748695786
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,X,2.0,5.0,3.7595607483406793e-10,1.884793871189115e-10,0.9946800580207614
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,X,5.0,10.0,2.2203041312482942e-10,4.704701410404318e-10,0.5280669403719963
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,X,10.0,20.0,4.826625045235096e-11,3.485280248326182e-11,0.38485995424703645
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,0.0,0.5,0.0004586180408997656,0.0004695838263862466,0.02335213623277835
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,0.5,1.0,7.635857904713375e-08,1.1866850715328938e-07,0.35653880815659045
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,1.0,2.0,6.312084535505022e-08,1.90385693022588e-07,0.6684580424456508
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,2.0,5.0,2.4879453557008637e-08,2.7620056492644506e-08,0.09922510246732184
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,5.0,10.0,3.550273469788662e-08,1.3184399445082276e-08,1.6927836073056017
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Y,10.0,20.0,1.4225709505280112e-08,2.4147161023314873e-09,4.891255494401484
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Y,0.0,0.5,0.00011480992682244944,0.00010700371684160675,0.072952699319762
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Y,0.5,1.0,1.7504955241571889e-06,2.399324137219921e-06,0.2704214086782476
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Y,1.0,2.0,7.234497202038555e-06,1.1098247188607968e-05,0.3481405595773215
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Y,2.0,5.0,1.6801036923543707e-06,2.668902654308913e-06,0.3704889574590282
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Y,5.0,10.0,2.6671636476246706e-05,2.873455402340675e-05,0.07179222428437977
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Y,10.0,20.0,1.880687454435061e-05,2.0954864817430657e-05,0.1025055657382866
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Y,0.0,0.5,0.00046275259273973455,0.0004695838263862466,0.014547421062353912
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Y,0.5,1.0,1.338893707384436e-07,1.1866850715328938e-07,0.12826371503513356
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Y,1.0,2.0,1.779342369587638e-07,1.90385693022588e-07,0.065401217214084
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Y,2.0,5.0,5.356647752618498e-08,2.7620056492644506e-08,0.9394050674896434
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Y,5.0,10.0,3.6571536671446765e-08,1.3184399445082276e-08,1.7738492620600774
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Y,10.0,20.0,3.973828904997426e-09,2.4147161023314873e-09,0.6456712659349746
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,0.0,0.5,0.00023359015916293112,0.00023888326019711736,0.022157689198559073
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,0.5,1.0,2.8653468355527355e-08,1.034750835482965e-08,1.769117682534026
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,1.0,2.0,9.24458412457938e-08,1.0722258223860516e-07,0.13781370196744835
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,2.0,5.0,2.0458833481073588e-08,1.7340363753090116e-08,0.179838772264956
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,5.0,10.0,1.7233760919396713e-08,1.795506796924303e-08,0.04017289442077929
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10_HYBRID,displacement,Z,10.0,20.0,8.161559736048992e-09,8.849472001420793e-10,8.222651627960001
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Z,0.0,0.5,6.350974494804184e-05,6.198558729107125e-05,0.024588904027213067
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Z,0.5,1.0,1.9464426476558778e-07,1.6646703753079717e-07,0.16926610608768528
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Z,1.0,2.0,3.7730713035779324e-06,5.5217173094872515e-06,0.3166851738144666
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Z,2.0,5.0,3.2721604055239346e-07,5.901024861981799e-07,0.44549286233221985
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Z,5.0,10.0,4.292610202565912e-05,4.554203004336357e-05,0.05743986412581187
R4_LHS_03,physics,V40_CPLUS_E1_C4_2T,S10,velocity,Z,10.0,20.0,3.81626297758435e-06,8.025276901605017e-06,0.5244696196313032
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Z,0.0,0.5,0.0002349592011124531,0.00023888326019711736,0.01642668088766987
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Z,0.5,1.0,1.46868688704851e-07,1.034750835482965e-08,13.193628424209075
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Z,1.0,2.0,1.855602539530796e-07,1.0722258223860516e-07,0.7306079566349897
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Z,2.0,5.0,1.8089459702760483e-07,1.7340363753090116e-08,9.431995522318195
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Z,5.0,10.0,1.0624061117571821e-07,1.795506796924303e-08,4.91702639932681
COMMON_B2,common,V40_CPLUS_E1_C4_2T,B2,displacement,Z,10.0,20.0,1.597935885311864e-08,8.849472001420793e-10,17.056850002523465
R4_LHS_03,physics,V40_C_E1_C4_2T,S10_HYBRID,displacement,X,0.0,0.5,7.710194722439843e-07,7.870567723580312e-07,0.020376293905710312
R4_LHS_03,physics,V40_C_E1_C4_2T,S10_HYBRID,displacement,X,0.5,1.0,1.363371821766765e-09,3.6516454999962704e-09,0.6266417915517382
R4_LHS_03,physics,V40_C_E1_C4_2T,S10_HYBRID,displacement,X,1.0,2.0,5.141432459719154e-10,1.3992539493625435e-09,0.632559017463454
R4_LHS_03,physics,V40_C_E1_C4_2T,S10_HYBRID,displacement,X,2.0,5.0,2.4760186106989465e-10,1.4040175627722783e-10,0.7635239589239663
