trial_id,trial,seed,case,axis,axis_name,case_index,time_index,time_s,node_zero_based,X_m,Y_m,Z_m,FEM_displacement_m,PIGNO_displacement_m,absolute_error_m
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,115,-7.812,-3.16031484583146,-17.425562503493605,-0.00012691156,-0.00012691159,2.910383e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,116,-7.812,-2.226,-135.0,0.0,0.0,0.0
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,117,-7.812,-2.226,-127.83,-0.00012495508,-0.00012495503,5.820766e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,118,-7.812000000000001,-2.226,-120.33,-9.364429e-05,-9.364415e-05,1.382432e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,119,-7.8119999999999985,-2.226,-14.670000000000003,-0.00015673824,-0.00015673849,2.4738256e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,120,-7.812000000000008,-2.226,-7.16999999999999,-0.00013478716,-0.0001347874,2.4738256e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,121,-7.812000000000008,-2.226,8.881784197001252e-15,4.1587485e-17,0.0,4.1587485e-17
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,122,-7.812,-1.113674,-135.0,-1.7750534e-05,-1.7750508e-05,2.5465852e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,123,-7.812,-1.113674,-127.83,-4.290473e-05,-4.2904667e-05,6.184564e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,124,-7.812000000000001,-1.1136740000000003,-120.33,-5.9418537e-05,-5.9418377e-05,1.6007107e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,125,-7.812,-1.113674,-11.95,-0.000101292615,-0.00010129304,4.2200554e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,126,-7.812,-1.113674,0.0,-2.7843193e-05,-2.7843555e-05,3.619789e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,127,-7.812,-1.113000000000002,-121.69000000000001,-2.5563351e-05,-2.556322e-05,1.3096724e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,128,-7.812,-1.112999999999989,-5.974999999999999,1.7910091e-06,1.7906526e-06,3.5652192e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,129,-7.812,-0.37767400000001,-135.0,9.475987e-08,9.478641e-08,2.6538771e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,130,-7.812,-0.37767400000001006,-132.61,-4.9635146e-06,-4.9634764e-06,3.8198777e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,131,-7.812,-0.37767400000001,-123.05000000000001,-3.0259936e-05,-3.02598e-05,1.364242e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,132,-7.812,-0.37767400000001,-91.282915415362,0.00019400517,0.00019400578,6.1118044e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,133,-7.812,-0.37767400000001,-81.282915415362,0.00020321971,0.00020322054,8.2945917e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,134,-7.812,-0.37767400000001,-48.717084584638,0.0002139091,0.00021391004,9.458745e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,135,-7.812,-0.37767400000001,-11.95,-9.0958696e-05,-9.095914e-05,4.4383341e-10
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,136,-7.812,2.6484591469634303e-14,-127.83,0.0002529081,0.00025290815,5.820766e-11
R4_LHS_03,R4_LHS_03,20260813,BASE_C1_0T,0,X,0,7,0.17500000000000002,137,-7.812000000000001,0.0,-120.33,0.0001545392,0.00015453936,1.6007107e-10
